artist_name,artist_id,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,key_mode,time_signature
Cage The Elephant,26T3LtbuGT1Fu9m0eRq5X3,0.46953333333333336,0.8081,-4.5800833333333335,0.06595666666666668,0.08084465383333332,0.04214336266666667,0.20061333333333337,0.44256000000000006,128.08831666666666,214078.0,C major,4.0
Sugar Ray,4uN3DsfENc7dp0OLO0FEIb,0.6330375,0.7767000000000001,-5.695,0.06872375,0.07876609125,0.067971429375,0.20326250000000004,0.6929125,114.46256250000002,200815.8875,C# major,4
My Chemical Romance,7FBcuc1gsnv6Y1nwFtNRCb,0.4053333333333334,0.8449595238095239,-4.627761904761904,0.07748095238095237,0.08872380952380952,0.036593728809523815,0.23403809523809527,0.35014285714285714,136.95261904761904,213527.92857142858,D major,4
Count Basie,2jFZlvIea42ZvcCw4OeEdA,0.5413496240601503,0.3088375939849624,-14.392109022556392,0.0693231829573935,0.7425085213032582,0.3075887603258145,0.23235877192982454,0.5486614035087719,120.18604010025062,222342.45238095237,C major,4
Dua Lipa,6M2wZ9GZgrQXHCFfjv46we,0.6918333333333333,0.6948333333333334,-5.838236111111112,0.08501249999999999,0.08561491666666667,0.011791098055555555,0.17193194444444446,0.5504722222222223,112.78,198676.05555555556,C major,4
Commodores,6twIAGnYuIT1pncMAsXnEm,0.6796106194690266,0.6073424778761062,-11.842831858407079,0.05540088495575222,0.2210975221238938,0.050472380000000004,0.11556106194690263,0.7163787610619469,115.3018849557522,267957.49557522126,A major,4.0
Lost Frequencies,7f5Zgnp2spUuuzKplmRkt7,0.6775434782608695,0.6754782608695652,-7.654043478260869,0.05662608695652172,0.241564347826087,0.05608225239130434,0.16203260869565217,0.3737086956521739,122.42452173913044,197085.80434782608,A minor,4
Sam Cooke,6hnWRPzGGKiapVX1UCdEAC,0.47765384615384615,0.3774961538461539,-11.854692307692307,0.04560384615384615,0.7229999999999998,0.019846254615384615,0.2164807692307692,0.6378076923076924,113.60065384615383,154289.88461538462,G major,4
Alesso,4AVFqumd2ogHFlRbKIjp1t,0.49090909090909085,0.7162727272727274,-5.328545454545454,0.04655454545454545,0.1864090909090909,0.26646040363636364,0.29772727272727273,0.34790909090909095,122.7951818181818,217065.27272727274,F# minor,4
"Earth, Wind & Fire",4QQgXkCYTt3BlENzhyNETg,0.6460060975609757,0.6599737804878049,-9.882262195121951,0.07283902439024391,0.30308814024390246,0.12743943908536584,0.2362128048780488,0.6743676829268294,116.3498292682927,236361.41463414635,A major,4
Nina Simone,7G1GBhoKtEPnP86X2PvEYO,0.4578835616438356,0.37014657534246576,-12.691869863013698,0.055350684931506855,0.7595417808219178,0.050729975342465754,0.22577808219178083,0.4769732876712329,112.12860273972602,211802.2397260274,A minor,4
Playboi Carti,699OTQXzgjhIYAHMy9RyPD,0.7648392857142857,0.6369107142857143,-6.020910714285715,0.2084392857142857,0.07692560714285714,3.636553571428572e-05,0.20846964285714284,0.3927089285714286,136.59324999999998,173295.44642857142,C# major,4
Young Miko,3qsKSpcV3ncke3hw52JSMB,0.77884,0.56076,-7.23188,0.24005200000000002,0.33256399999999997,0.000915144,0.20016799999999996,0.5503600000000001,125.31948,157236.64,B major,4
T-Pain,3aQeKQSyrW4qWr35idm0cy,0.6146947368421053,0.561242857142857,-8.005345864661654,0.17466165413533832,0.11411234135338345,0.006987803082706767,0.19990676691729325,0.4111819548872181,115.83840601503759,212895.22556390977,C# major,4
Justin Quiles,14zUHaJZo1mnYtn6IBRaRP,0.713970588235294,0.7080147058823529,-5.1099264705882375,0.13813529411764705,0.19515000000000005,4.723882352941176e-05,0.17325735294117647,0.6426779411764705,130.0224117647059,208540.33823529413,F# minor,4
Lee Brice,5Zq7R5qmi58ByYyBQTlNuk,0.5421549295774646,0.656267605633803,-7.4503802816901405,0.0427225352112676,0.20464521126760568,0.0002012194366197183,0.1727394366197183,0.43390140845070424,123.80204225352112,213642.52112676058,G major,4
Funk Wav,4A0TivfinfALCAMJqqjZIk,0.774,0.7611111111111111,-4.179444444444445,0.0995888888888889,0.2858,0.00020572333333333334,0.13015555555555555,0.6944444444444444,108.4648888888889,228961.11111111112,F# minor,4
Thee Sacred Souls,0oK5D6uPhGu4Jk2dbZfodU,0.5060000000000001,0.4444166666666667,-8.603583333333333,0.02900833333333333,0.5509999999999999,0.00023939000000000002,0.15898333333333334,0.5914166666666667,136.5675,193637.25,B minor,4
Panic! At The Disco,20JZFwl6HVl6yg8a4H3ZqK,0.47558024691358025,0.7691728395061728,-5.4525802469135805,0.08324691358024693,0.12093079135802469,0.015162803703703704,0.2257259259259259,0.49878765432098765,133.07880246913578,199731.8765432099,A minor,4.0
Mary J. Blige,1XkoF8ryArs86LZvFOkbyr,0.6338677042801556,0.6003151750972763,-6.929439688715953,0.1362591439688716,0.24143030739299612,0.007043360077821013,0.1824501945525292,0.5051334630350195,114.01824513618676,245763.5953307393,C# major,4
Masego,3ycxRkcZ67ALN3GQJ57Vig,0.7113695652173913,0.5168217391304348,-8.487521739130438,0.18685434782608695,0.44718478260869565,0.04570995695652175,0.21878260869565216,0.5275869565217391,108.51456521739128,195549.54347826086,E minor,4.0
Kool & The Gang,3VNITwohbvU5Wuy5PC6dsI,0.6647310344827586,0.6092827586206897,-11.112282758620688,0.07242,0.2112591724137931,0.08253952310344828,0.19157241379310344,0.6668689655172414,112.81071034482758,264705.5931034483,C major,4
Sade,47zz7sob9NUcODy0BTDvKx,0.6492542372881358,0.4144305084745762,-11.328745762711863,0.03905762711864407,0.4313101694915254,0.1241306,0.1049694915254237,0.5381881355932203,114.958,276464.27118644066,F minor,4
50 Cent,3q7HBObVc0L8jNeTe5Gofh,0.6341326530612245,0.7663163265306123,-4.7853979591836735,0.29766326530612247,0.14068414285714287,0.013935042551020406,0.21458775510204076,0.5806020408163266,107.71892857142858,201535.83673469388,C# major,4
DJ Snake,540vIaP2JwjQb9dm3aArA4,0.629151515151515,0.7859090909090909,-4.575484848484849,0.08746666666666668,0.12219848484848483,0.1334669006060606,0.223630303030303,0.3539727272727272,129.60909090909092,219329.0,C# major,4
Wisin & Yandel,1wZtkThiXbVNtj6hee6dz9,0.7538702702702703,0.795454054054054,-5.2645405405405405,0.12096756756756757,0.12120386486486484,0.0033299118918918916,0.1827945945945946,0.5739297297297297,113.3638162162162,231454.05405405405,A minor,4
Jason Aldean,3FfvYsEGaIb52QPXhg4DcH,0.5378108108108108,0.7266702702702702,-5.936897297297297,0.10167513513513513,0.1947507081081081,7.780756756756758e-05,0.2198027027027027,0.5414864864864865,133.95637297297299,195562.85945945946,G major,4
Erykah Badu,7IfculRW2WXyzNQ8djX8WX,0.6459375,0.47743265625000003,-9.642203125,0.1364484375,0.28482859375,0.08587482515625,0.2103125,0.487334375,108.65798437500001,288399.15625,C# major,4
DENNIS,6xlRSRMLgZbsSNd0BMobwy,0.8482439024390243,0.7393414634146344,-4.7457723577235775,0.13779024390243902,0.22880840650406503,0.00725133130081301,0.135779674796748,0.7412000000000001,128.745,163240.78048780488,B minor,4
W&W,2rTo8KIkBTFjQS7VvaKYQ4,0.5971818181818181,0.8048181818181818,-6.991363636363636,0.06060909090909092,0.028230545454545453,0.7059126727272728,0.18107272727272727,0.25682727272727274,131.71836363636362,256788.9090909091,A minor,4.0
R3HAB,6cEuCEZu7PAE9ZSzLLc2oQ,0.6209310344827585,0.6212413793103447,-7.170206896551725,0.07982413793103449,0.22246896551724138,0.12210831965517241,0.15926896551724135,0.32362068965517243,113.91293103448275,155448.0344827586,F minor,4
A Tribe Called Quest,09hVIj6vWgoCDtT03h8ZCa,0.8147931034482758,0.5637011494252874,-8.974137931034482,0.28282068965517243,0.169947816091954,0.042782937931034486,0.21237241379310343,0.6757701149425287,99.3316551724138,220828.2183908046,C# major,4
Led Zeppelin,36QJpDe2go2KgaRleHCDTp,0.5245,0.357,-11.5245,0.04165,0.7585,0.05105,0.1765,0.629,111.815,276580.0,D major,3
Eladio Carrion,5XJDexmWFLWOkjOEjOVX3e,0.6969150943396227,0.6365283018867925,-6.440188679245283,0.18683962264150947,0.36199811320754716,0.0010417924528301886,0.15388301886792452,0.4857924528301887,123.40314150943396,175917.06603773584,C minor,4.0
Kid Cudi,0fA0VVWsXO9YnASrzqfmYu,0.6487020202020202,0.6356414141414142,-7.4643434343434345,0.09685505050505051,0.29452147979797977,0.1257198763131313,0.22397020202020204,0.4451808080808081,125.78741919191918,213425.6313131313,C# major,4
MC Cabelinho,1WQBwwssN6r8DSjUlkyUGW,0.7392295081967214,0.701327868852459,-5.123180327868852,0.15071147540983607,0.3848262295081967,0.001050357868852459,0.1363967213114754,0.590639344262295,130.22683606557376,190729.131147541,A# minor,4
Nicky Jam,1SupJlEpv7RS2tPNRaHViT,0.7453978494623656,0.7372043010752686,-5.5459139784946245,0.13035913978494623,0.20114290322580644,0.00014876032258064514,0.1266,0.6578709677419354,119.8577956989247,185459.47311827957,G major,4
Kane Brown,3oSJ7TBVCWMDMiYjXNiCKE,0.5706382978723405,0.7027446808510639,-6.388978723404256,0.042389361702127655,0.17193502127659577,2.995127659574468e-05,0.1549170212765957,0.5515744680851064,123.22048936170214,200509.72340425532,G major,4
Jay Wheeler,2cPqdH7XMvwaBJEVjheH8g,0.7073246753246754,0.48031168831168836,-7.75361038961039,0.18032077922077924,0.532074025974026,0.0028094384415584418,0.12113766233766234,0.45131948051948045,139.2462077922078,194244.33766233767,C# minor,4
Cigarettes After Sex,1QAJqy2dA3ihHBFIHRphZj,0.44984210526315793,0.39026315789473687,-10.420421052631578,0.02774736842105263,0.4682736842105263,0.6623052631578947,0.11030000000000002,0.19151052631578946,105.079,276550.8947368421,F major,4
Jungle,59oA5WbbQvomJz2BuRG071,0.6184528301886794,0.6441509433962265,-7.742264150943397,0.05725849056603773,0.2739620754716981,0.22324069452830192,0.27281509433962264,0.5041339622641511,116.75705660377358,192437.15094339623,A# minor,4
Rezz,4aKdmOXdUKX07HVd3sGgzw,0.63236,0.6961200000000001,-7.794599999999999,0.08584200000000002,0.11382591999999998,0.540025896,0.20107,0.24878799999999998,137.8208,182692.82,D major,4
Metro Boomin,0iEtIxbK0KxaSlF7G42ZOp,0.7307320261437908,0.5272156862745098,-8.123575163398694,0.2162431372549019,0.17729752941176471,0.03810843653594771,0.2160359477124183,0.3003006535947712,127.5952156862745,214368.07189542483,C# major,4
Nate Dogg,1Oa0bMld0A3u5OTYfMzp5h,0.7579152542372881,0.6387627118644067,-7.346745762711865,0.23800338983050848,0.17581508474576274,0.011445720847457626,0.27365932203389826,0.717322033898305,104.39294915254237,150206.5593220339,A# minor,4.0
Marvin Gaye,3koiLjNrgRTNbOwViDipeA,0.5376791277258568,0.5162439252336449,-10.743595015576323,0.04764112149532709,0.39496049844236764,0.06405005859813084,0.20831962616822428,0.6072548286604362,117.23830218068534,216005.5327102804,C major,4
Otis Redding,60df5JBRRPcnSpsIMxxwQm,0.6309652173913043,0.4243486956521739,-12.149382608695653,0.07508,0.39389695652173917,0.029050380434782606,0.276655652173913,0.6749060869565219,124.67889565217392,182972.64347826087,C major,4
XXXTENTACION,15UsOTVnJzReFVN1VCnxy4,0.6821438848920864,0.468538345323741,-9.061446043165466,0.21452949640287772,0.40954263453237405,0.04065889309352518,0.17662877697841728,0.3853827338129497,119.83238848920864,140542.7913669065,C major,4.0
Creedence Clearwater Revival,3IYUhFvPQItj6xySrBmZkd,0.6261827956989248,0.6000860215053763,-10.005150537634409,0.041388172043010756,0.1619855376344086,0.15407746763440858,0.12788494623655913,0.712937634408602,123.32529032258067,232287.4193548387,D major,4
Bill Withers,1ThoqLcyIYvZn7iWbj8fsj,0.6670649350649349,0.4372740259740259,-12.87385714285714,0.05158831168831168,0.4754155844155844,0.09564037298701299,0.10999480519480517,0.6330142857142858,119.28666233766232,247353.98701298703,A major,4
Ty Dolla $ign,7c0XG5cIJTrrAgEC3ULPiq,0.6740252100840335,0.5649075630252102,-7.792504201680672,0.13325378151260506,0.23083302521008406,0.022305584957983193,0.25299075630252105,0.4523697478991596,120.00659663865545,186520.23529411765,B minor,4.0
Camilo,28gNT5KBp7IjEOQoevXf9N,0.7282258064516131,0.596,-4.645225806451613,0.11165483870967743,0.32174774193548394,2.4506451612903224e-05,0.1526064516129032,0.7840967741935485,136.55119354838712,190558.48387096773,C major,4
Miley Cyrus,5YGY8feqx7naU7z4HrwZM6,0.583392,0.6756392,-5.800320000000001,0.05927120000000001,0.14660293680000003,0.023596928000000007,0.1877632,0.43092400000000003,125.134376,215656.072,C major,4
The Beatles,3WrFJ7ztbogyGnTHbHJFl2,0.5105172413793103,0.5227931034482759,-9.894758620689654,0.049982758620689655,0.28043986551724137,0.0026522458620689654,0.24606206896551716,0.634448275862069,114.43306896551726,191959.24137931035,C major,4
Britney Spears,26dSoYclwsYLMAKD3tpOr4,0.6973385826771655,0.7175511811023623,-5.73640157480315,0.06621889763779525,0.16046272440944884,0.004105929448818898,0.17124960629921263,0.6328346456692913,118.10662992125982,215598.3149606299,G major,4
John Coltrane,2hGh5VOeeqimQFxqXvfCUf,0.4437886178861789,0.35991780487804875,-13.929520325203253,0.05240325203252033,0.7141544715447155,0.1418684411382114,0.18946504065040648,0.4571707317073171,107.74439837398376,474229.77235772356,F minor,4
Kenny G,6I3M904Y9IwgDjrQ9pANiB,0.49654237288135594,0.4663525423728813,-10.406796610169492,0.039464406779661024,0.4454022429378531,0.4237422681355933,0.14124858757062145,0.3977463276836159,115.90419209039548,267346.5141242938,C major,4
ILLENIUM,45eNHdiiabvmbp4erw26rg,0.48089814814814813,0.7073611111111111,-4.943083333333333,0.06744166666666668,0.12596865740740743,0.03454469101851852,0.19764537037037033,0.28340370370370377,136.16862037037038,230459.05555555556,D major,4
Cody Johnson,6zLBxLdl60ekBLpawtT63I,0.5382956521739131,0.6190422608695653,-6.6916521739130435,0.03602869565217392,0.2592153043478261,0.0004315646086956522,0.17485739130434785,0.4975721739130434,125.14921739130436,217445.18260869564,G major,4
Offset,4DdkRBBYG6Yk9Ka8tdJ9BW,0.8009148936170212,0.5628936170212766,-7.025255319148934,0.19373829787234043,0.24049723404255322,0.03510904744680851,0.15775744680851064,0.341331914893617,129.10348936170215,192773.06382978722,C# major,4
Nicki Minaj,0hCNtLu0JehylgoiP8L4Gh,0.7091290322580645,0.6811548387096775,-6.224683870967742,0.20665483870967738,0.19871309677419355,0.006748327612903227,0.21599870967741933,0.4630096774193548,123.19363870967742,216748.56129032257,C# major,4
Chris Stapleton,4YLtscXsxbVgi031ovDDdh,0.5700999999999999,0.4604916666666667,-10.550350000000002,0.035761666666666664,0.3338881666666666,0.0719328705,0.14923166666666668,0.45027000000000006,118.67540000000001,236438.35,A major,4
Jack Harlow,2LIk90788K0zvyj2JJVwkJ,0.777438202247191,0.5866179775280899,-7.208044943820224,0.2001865168539326,0.17230801573033708,0.0035402976404494382,0.14918764044943822,0.5170932584269663,116.62995505617978,175241.23595505618,C# major,4
NLE Choppa,0ErzCpIMyLcjPiwT4elrtZ,0.7279896907216495,0.6862061855670103,-6.006567010309277,0.28584020618556705,0.14706680412371134,0.00010292175257731958,0.2012876288659794,0.5282896907216494,127.7260618556701,180859.88659793814,C# major,4
GRiZ,25oLRSUjJk4YHNUsQXk7Ut,0.5503434343434344,0.7941717171717171,-5.693575757575758,0.11094848484848484,0.08893388383838384,0.177986428989899,0.27316868686868684,0.43848787878787876,123.93553535353534,253530.64646464647,C# major,4
Mc IG,2q9wk5fkeU2C9CgCKdh4AN,0.6985322580645162,0.5129838709677419,-7.170999999999999,0.24403064516129036,0.36541774193548393,9.122516129032258e-05,0.13431290322580647,0.6341774193548386,115.99490322580647,226968.14516129033,B minor,4.0
Key Glock,0RESbWvOMyua0yuyVrztJ5,0.8831666666666668,0.6330119047619048,-6.531083333333333,0.2553059523809524,0.0677901369047619,0.0007325073809523809,0.14877559523809525,0.5237333333333334,136.2726964285714,169671.4642857143,C# major,4
Tiësto,2o5jDhtHVPhrJdv3cEQ99Z,0.6108789473684211,0.8238576315789473,-7.733318421052632,0.062175,0.041514616289473685,0.5682409980263158,0.19607315789473684,0.3509707894736842,131.83813421052633,484390.5552631579,G major,4
Arcángel,4SsVbpTthjScTS7U2hmr1X,0.7292307692307692,0.7234082840236686,-5.674550295857988,0.17147278106508876,0.2568739053254438,0.009753880650887574,0.24682130177514794,0.6299349112426036,120.13268047337277,210299.23076923078,C# major,4
Eminem,7dGJo4pcD2V6oG8kP0tJRR,0.7363873517786561,0.7696245059288538,-4.681391304347827,0.2681806324110672,0.13269013438735178,0.0003130828063241107,0.26424940711462447,0.5533245059288538,114.70561660079052,263263.04347826086,C# major,4
Mark Ronson,3hv9jJF3adDNsBSIQDqcjp,0.5613214285714286,0.6595040816326531,-8.346642857142857,0.07125204081632654,0.20445934591836734,0.392962231122449,0.19508367346938776,0.4641663265306123,113.23708163265306,183313.98979591837,C major,4
Ñengo Flow,12vb80Km0Ew53ABfJOepVz,0.7379310344827587,0.7388344827586207,-6.605737931034483,0.22592620689655168,0.15644055172413793,9.568393103448276e-05,0.19436689655172412,0.7147310344827585,122.09753793103448,217062.92413793103,D major,4.0
Sam Feldt,20gsENnposVs2I4rQ5kvrf,0.66975,0.666125,-6.6626666666666665,0.04712499999999999,0.21112916666666667,0.015749343750000002,0.15575833333333333,0.43425,112.35591666666664,174108.95833333334,C major,4
The Rolling Stones,22bE4uQ6baNwSHPVcDxLCe,0.5401513761467891,0.7414311926605505,-7.523316513761468,0.05159633027522935,0.2850301256880734,0.20013503344036696,0.23082110091743122,0.6790366972477063,122.12457798165137,229840.42201834862,C major,4
Post Malone,246dkjvS1zLTtiykXe5h60,0.5845242718446603,0.6102912621359223,-6.2345825242718425,0.06554660194174758,0.2673623388349514,0.0067414306796116505,0.16279805825242719,0.3362087378640777,122.46208737864079,205753.25242718446,C major,4
JAY-Z,3nFkdlSjzX9mRTtwJOzDYB,0.6821483253588516,0.7620095693779904,-5.673942583732058,0.30081196172248803,0.12923252392344498,0.007957015071770334,0.2275138755980861,0.5722674641148325,106.41285167464115,251328.04306220094,C# major,4
Pink Floyd,0k17h0D3J5VfsdmQ1iZtE9,0.3883606666666667,0.35313,-16.209666666666664,0.05717933333333333,0.465039698,0.38238403179999997,0.2357086666666667,0.2466913333333333,117.24597333333334,260305.06666666668,G major,4
Bill Evans,4jXfFzeP66Zy67HM2mvIIF,0.43290500000000004,0.27864511785714285,-17.894149999999996,0.07569428571428571,0.8552749999999999,0.6378709691428571,0.2716328571428572,0.3204303571428572,104.33997142857143,307682.27857142856,F major,4
Tony Bennett,2lolQgalUvZDfp5vvVtTYV,0.4149695150115474,0.24175958429561198,-14.11936258660508,0.046425173210161666,0.8261441108545035,0.026429718822170902,0.18129953810623559,0.30055150115473445,109.89042263279445,196815.25635103925,C major,4
Yebba,1ooV8YZC1KbpEcrmI8WH0F,0.5133333333333333,0.4644333333333334,-9.72225,0.045775,0.6304583333333333,0.14930918333333335,0.118825,0.312575,107.06675,194579.75,C# minor,4.0
The Smiths,3yY2gUcIsjMr8hjo51PoJ8,0.165,0.709,-7.409,0.0564,0.0167,0.000257,0.286,0.338,57.02,297586.0,C# minor,4
Ella Fitzgerald,5V0MlUE1Bft0mbLlND7FJz,0.478995085995086,0.2482078624078624,-12.703314496314496,0.07025184275184275,0.8419398034398033,0.02346461414004914,0.21421019656019655,0.43752739557739556,111.26713144963146,205778.0343980344,A# major,4
Clean Bandit,6MDME20pz9RveH9rEXvrOM,0.7215,0.6859230769230767,-6.121153846153845,0.05050384615384615,0.10360192307692309,0.006470820384615385,0.16294615384615382,0.5304230769230769,118.76184615384615,222326.76923076922,F minor,4
MC Hariel,0pcoadNMmvrUyab1RxWBoV,0.6779090909090909,0.6116818181818182,-6.318840909090909,0.27803181818181816,0.4099522727272728,3.4311363636363635e-06,0.15602727272727274,0.5728863636363637,121.67379545454543,176541.29545454544,G minor,4
21 Savage,1URnnhqYAYcrqrcwql10ft,0.7770671140939597,0.5280939597315437,-8.487463087248322,0.2593758389261745,0.15421544966442952,0.045333686711409395,0.2097744966442953,0.3379181208053692,129.43235570469798,213856.40939597314,C# major,4
Romeo Santos,5lwmRuXgjX8xIwlnauTZIP,0.7476091954022988,0.6902413793103449,-5.653666666666668,0.0813735632183908,0.3419885057471264,2.270574712643678e-06,0.19694597701149424,0.7619540229885057,124.9446896551724,219732.7816091954,A minor,4
Gryffin,2ZRQcIgzPCVaT9XKhXZIzh,0.5620909090909092,0.7665757575757576,-5.102939393939394,0.05863030303030303,0.07436363636363637,0.05682466272727272,0.1566,0.4152727272727273,131.901303030303,200216.9090909091,C major,4
Leslie Odom Jr.,3cR4rhS2hBWqI7rJEBacvN,0.4900363636363636,0.3895999999999999,-10.903745454545453,0.05362363636363636,0.6482927272727274,0.026125263999999995,0.17428181818181815,0.3774709090909091,117.23683636363637,198512.76363636364,F major,4
INXS,1eClJfHLoDI4rZe5HxzBFv,0.5793484848484848,0.6745303030303033,-9.66830303030303,0.1501727272727273,0.19468094545454548,0.10843065636363636,0.19896060606060606,0.5675515151515151,123.39327272727273,201223.39393939395,G major,4
Bryson Tiller,2EMAnMvWE2eb56ToJVfCWs,0.6073376623376624,0.5639740259740259,-7.429779220779221,0.21047922077922074,0.26299532467532466,0.0150925412987013,0.2125922077922078,0.4274207792207793,121.27692207792208,175861.4805194805,A# minor,4
Elvis Presley,43ZHCT0cAZBISjO8DG9PnE,0.5029296235679215,0.4236805237315876,-13.064029459901802,0.058147135842880525,0.7255594435351882,0.058499795040916534,0.2093451718494272,0.6167803600654664,110.58381342062192,155265.49263502454,C major,4
Luísa Sonza,4PzYKhC14sTJNEr0dzoo0d,0.6343513513513513,0.6365675675675676,-6.431945945945946,0.09825135135135135,0.30305405405405406,0.025392614054054054,0.17205405405405405,0.5548108108108107,127.90545945945942,166030.67567567568,A minor,4.0
Olivia Rodrigo,1McMsnEElThX1knmY4oliG,0.5109259259259259,0.5184814814814814,-7.233740740740741,0.08923703703703703,0.44734370370370374,1.8366666666666665e-06,0.19914814814814813,0.41892222222222225,131.35662962962965,192494.92592592593,A major,4.0
BADBADNOTGOOD,65dGLGjkw3UbddUg2GKQoZ,0.4676666666666667,0.540162962962963,-10.462555555555557,0.08904814814814817,0.38775499814814823,0.541958649074074,0.1493537037037037,0.3514925925925926,121.75592592592591,256390.85185185185,A minor,4.0
Ryan Castro,7j6DKwmjbxvpQO8h914uEz,0.797125,0.6958749999999999,-5.8260000000000005,0.13600625,0.10557875,0.007995625,0.1271,0.80975,122.10568749999999,168698.6875,A major,4.0
Tame Impala,5INjqkS1o8h1imAzPqGZBb,0.48070833333333335,0.7656458333333335,-5.696729166666667,0.05221041666666667,0.15886783333333332,0.18104008937500002,0.21186249999999998,0.43864166666666665,128.68477083333332,267316.9166666667,C major,4
Roger Miller,1RP2UpEaRzkF0Id3JigqD8,0.5212077922077922,0.4317974025974026,-12.92274025974026,0.06027532467532467,0.7368287662337663,0.13065707337662338,0.17046233766233768,0.5956441558441558,113.37417532467532,161172.03246753247,D major,4
MC Kevin o Chris,2UMj7NCbuqy1yUZmiSYGjJ,0.7317647058823529,0.6760588235294118,-5.26064705882353,0.3748176470588235,0.47156470588235294,0.0027573752941176467,0.16948823529411763,0.7340588235294119,131.75870588235296,153609.64705882352,F minor,4
Dylan Scott,78YqeIji3mgAS2K1Maca6x,0.5412641509433963,0.6871320754716981,-6.115396226415095,0.04491132075471698,0.27927169811320757,1.363433962264151e-05,0.16408490566037737,0.4744905660377358,124.13324528301887,178159.2641509434,F major,4.0
The Beach Boys,3oDbviiivRWhXwIE8hxkVV,0.49861892583120204,0.44596726342710996,-12.145109974424551,0.08324219948849104,0.3810312992327366,0.12825895135549872,0.1843826086956522,0.550309462915601,120.51440920716112,153459.13299232736,C major,4
