artist_name,artist_id,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,key_mode,genre1,genre2,genre3
Cage The Elephant,26T3LtbuGT1Fu9m0eRq5X3,0.4695333333333333,0.8081,-4.5800833333333335,0.0659566666666666,0.0808446538333333,0.0421433626666666,0.2006133333333333,0.44256,128.08831666666666,214078.0,C major,rock,,
Sugar Ray,4uN3DsfENc7dp0OLO0FEIb,0.6330375,0.7767000000000001,-5.695,0.06872375,0.07876609125,0.067971429375,0.2032625,0.6929125,114.46256250000002,200815.8875,C# major,funk,,
My Chemical Romance,7FBcuc1gsnv6Y1nwFtNRCb,0.4053333333333334,0.8449595238095239,-4.627761904761904,0.0774809523809523,0.0887238095238095,0.0365937288095238,0.2340380952380952,0.3501428571428571,136.95261904761904,213527.92857142855,D major,rock,,
Count Basie,2jFZlvIea42ZvcCw4OeEdA,0.5413496240601503,0.3088375939849624,-14.392109022556392,0.0693231829573935,0.7425085213032582,0.3075887603258145,0.2323587719298245,0.5486614035087719,120.18604010025062,222342.45238095237,C major,jazz,,
Dua Lipa,6M2wZ9GZgrQXHCFfjv46we,0.6918333333333333,0.6948333333333334,-5.838236111111112,0.0850124999999999,0.0856149166666666,0.0117910980555555,0.1719319444444444,0.5504722222222223,112.78,198676.05555555556,C major,pop,,
Commodores,6twIAGnYuIT1pncMAsXnEm,0.6796106194690266,0.6073424778761062,-11.84283185840708,0.0554008849557522,0.2210975221238938,0.05047238,0.1155610619469026,0.7163787610619469,115.3018849557522,267957.49557522126,A major,funk,,
Lost Frequencies,7f5Zgnp2spUuuzKplmRkt7,0.6775434782608695,0.6754782608695652,-7.654043478260869,0.0566260869565217,0.241564347826087,0.0560822523913043,0.1620326086956521,0.3737086956521739,122.42452173913044,197085.80434782608,A minor,edm,,
Sam Cooke,6hnWRPzGGKiapVX1UCdEAC,0.4776538461538461,0.3774961538461539,-11.854692307692307,0.0456038461538461,0.7229999999999998,0.0198462546153846,0.2164807692307692,0.6378076923076924,113.60065384615385,154289.88461538462,G major,jazz,soul,
Alesso,4AVFqumd2ogHFlRbKIjp1t,0.4909090909090908,0.7162727272727274,-5.328545454545454,0.0465545454545454,0.1864090909090909,0.2664604036363636,0.2977272727272727,0.3479090909090909,122.7951818181818,217065.2727272727,F# minor,edm,,
"Earth, Wind & Fire",4QQgXkCYTt3BlENzhyNETg,0.6460060975609757,0.6599737804878049,-9.882262195121951,0.0728390243902439,0.3030881402439024,0.1274394390853658,0.2362128048780488,0.6743676829268294,116.3498292682927,236361.41463414635,A major,funk,jazz,soul
Nina Simone,7G1GBhoKtEPnP86X2PvEYO,0.4578835616438356,0.3701465753424657,-12.691869863013698,0.0553506849315068,0.7595417808219178,0.0507299753424657,0.2257780821917808,0.4769732876712329,112.12860273972602,211802.2397260274,A minor,jazz,,
Playboi Carti,699OTQXzgjhIYAHMy9RyPD,0.7648392857142857,0.6369107142857143,-6.020910714285715,0.2084392857142857,0.0769256071428571,3.636553571428572e-05,0.2084696428571428,0.3927089285714286,136.59324999999998,173295.44642857142,C# major,hip hop,rap,
Young Miko,3qsKSpcV3ncke3hw52JSMB,0.77884,0.56076,-7.23188,0.240052,0.3325639999999999,0.000915144,0.2001679999999999,0.5503600000000001,125.31948,157236.64,B major,latin,,
T-Pain,3aQeKQSyrW4qWr35idm0cy,0.6146947368421053,0.561242857142857,-8.005345864661654,0.1746616541353383,0.1141123413533834,0.0069878030827067,0.1999067669172932,0.4111819548872181,115.8384060150376,212895.22556390977,C# major,hip hop,,
Justin Quiles,14zUHaJZo1mnYtn6IBRaRP,0.713970588235294,0.7080147058823529,-5.1099264705882375,0.138135294117647,0.19515,4.723882352941176e-05,0.1732573529411764,0.6426779411764705,130.0224117647059,208540.33823529413,F# minor,latin,,
Lee Brice,5Zq7R5qmi58ByYyBQTlNuk,0.5421549295774646,0.656267605633803,-7.4503802816901405,0.0427225352112676,0.2046452112676056,0.0002012194366197,0.1727394366197183,0.4339014084507042,123.80204225352112,213642.52112676055,G major,country,,
Funk Wav,4A0TivfinfALCAMJqqjZIk,0.774,0.7611111111111111,-4.179444444444445,0.0995888888888889,0.2858,0.0002057233333333,0.1301555555555555,0.6944444444444444,108.4648888888889,228961.11111111112,F# minor,funk,,
Thee Sacred Souls,0oK5D6uPhGu4Jk2dbZfodU,0.5060000000000001,0.4444166666666667,-8.603583333333333,0.0290083333333333,0.5509999999999999,0.00023939,0.1589833333333333,0.5914166666666667,136.5675,193637.25,B minor,soul,,
Panic! At The Disco,20JZFwl6HVl6yg8a4H3ZqK,0.4755802469135802,0.7691728395061728,-5.4525802469135805,0.0832469135802469,0.1209307913580246,0.0151628037037037,0.2257259259259259,0.4987876543209876,133.07880246913578,199731.8765432099,A minor,rock,,
Mary J. Blige,1XkoF8ryArs86LZvFOkbyr,0.6338677042801556,0.6003151750972763,-6.929439688715953,0.1362591439688716,0.2414303073929961,0.007043360077821,0.1824501945525292,0.5051334630350195,114.01824513618676,245763.5953307393,C# major,soul,,
Masego,3ycxRkcZ67ALN3GQJ57Vig,0.7113695652173913,0.5168217391304348,-8.487521739130438,0.1868543478260869,0.4471847826086956,0.0457099569565217,0.2187826086956521,0.5275869565217391,108.51456521739128,195549.5434782609,E minor,soul,,
Kool & The Gang,3VNITwohbvU5Wuy5PC6dsI,0.6647310344827586,0.6092827586206897,-11.112282758620688,0.07242,0.2112591724137931,0.0825395231034482,0.1915724137931034,0.6668689655172414,112.81071034482758,264705.5931034483,C major,funk,,
Sade,47zz7sob9NUcODy0BTDvKx,0.6492542372881358,0.4144305084745762,-11.328745762711865,0.039057627118644,0.4313101694915254,0.1241306,0.1049694915254237,0.5381881355932203,114.958,276464.27118644066,F minor,soul,,
50 Cent,3q7HBObVc0L8jNeTe5Gofh,0.6341326530612245,0.7663163265306123,-4.7853979591836735,0.2976632653061224,0.1406841428571428,0.0139350425510204,0.2145877551020407,0.5806020408163266,107.71892857142858,201535.83673469388,C# major,hip hop,,
DJ Snake,540vIaP2JwjQb9dm3aArA4,0.629151515151515,0.7859090909090909,-4.575484848484849,0.0874666666666666,0.1221984848484848,0.1334669006060606,0.223630303030303,0.3539727272727272,129.60909090909092,219329.0,C# major,edm,,
Wisin & Yandel,1wZtkThiXbVNtj6hee6dz9,0.7538702702702703,0.795454054054054,-5.2645405405405405,0.1209675675675675,0.1212038648648648,0.0033299118918918,0.1827945945945946,0.5739297297297297,113.3638162162162,231454.05405405405,A minor,latin,,
Jason Aldean,3FfvYsEGaIb52QPXhg4DcH,0.5378108108108108,0.7266702702702702,-5.936897297297297,0.1016751351351351,0.1947507081081081,7.780756756756758e-05,0.2198027027027027,0.5414864864864865,133.956372972973,195562.85945945943,G major,country,rock,
Erykah Badu,7IfculRW2WXyzNQ8djX8WX,0.6459375,0.47743265625,-9.642203125,0.1364484375,0.28482859375,0.08587482515625,0.2103125,0.487334375,108.657984375,288399.15625,C# major,soul,,
DENNIS,6xlRSRMLgZbsSNd0BMobwy,0.8482439024390243,0.7393414634146344,-4.7457723577235775,0.137790243902439,0.228808406504065,0.007251331300813,0.135779674796748,0.7412000000000001,128.745,163240.78048780488,B minor,funk,,
W&W,2rTo8KIkBTFjQS7VvaKYQ4,0.5971818181818181,0.8048181818181818,-6.991363636363636,0.0606090909090909,0.0282305454545454,0.7059126727272728,0.1810727272727272,0.2568272727272727,131.71836363636362,256788.9090909091,A minor,edm,,
R3HAB,6cEuCEZu7PAE9ZSzLLc2oQ,0.6209310344827585,0.6212413793103447,-7.170206896551725,0.0798241379310344,0.2224689655172413,0.1221083196551724,0.1592689655172413,0.3236206896551724,113.91293103448275,155448.0344827586,F minor,edm,,
A Tribe Called Quest,09hVIj6vWgoCDtT03h8ZCa,0.8147931034482758,0.5637011494252874,-8.974137931034482,0.2828206896551724,0.169947816091954,0.0427829379310344,0.2123724137931034,0.6757701149425287,99.3316551724138,220828.2183908046,C# major,jazz,,
Led Zeppelin,36QJpDe2go2KgaRleHCDTp,0.5245,0.357,-11.5245,0.04165,0.7585,0.05105,0.1765,0.629,111.815,276580.0,D major,rock,,
Eladio Carrion,5XJDexmWFLWOkjOEjOVX3e,0.6969150943396227,0.6365283018867925,-6.440188679245283,0.1868396226415094,0.3619981132075471,0.0010417924528301,0.1538830188679245,0.4857924528301887,123.40314150943396,175917.06603773584,C minor,latin,,
Kid Cudi,0fA0VVWsXO9YnASrzqfmYu,0.6487020202020202,0.6356414141414142,-7.464343434343435,0.0968550505050505,0.2945214797979797,0.1257198763131313,0.223970202020202,0.4451808080808081,125.78741919191918,213425.6313131313,C# major,hip hop,pop,rap
MC Cabelinho,1WQBwwssN6r8DSjUlkyUGW,0.7392295081967214,0.701327868852459,-5.123180327868852,0.150711475409836,0.3848262295081967,0.0010503578688524,0.1363967213114754,0.590639344262295,130.22683606557376,190729.131147541,A# minor,funk,,
Nicky Jam,1SupJlEpv7RS2tPNRaHViT,0.7453978494623656,0.7372043010752686,-5.5459139784946245,0.1303591397849462,0.2011429032258064,0.0001487603225806,0.1266,0.6578709677419354,119.8577956989247,185459.47311827957,G major,latin,,
Kane Brown,3oSJ7TBVCWMDMiYjXNiCKE,0.5706382978723405,0.7027446808510639,-6.388978723404256,0.0423893617021276,0.1719350212765957,2.995127659574468e-05,0.1549170212765957,0.5515744680851064,123.22048936170214,200509.72340425532,G major,country,,
Jay Wheeler,2cPqdH7XMvwaBJEVjheH8g,0.7073246753246754,0.4803116883116883,-7.75361038961039,0.1803207792207792,0.532074025974026,0.0028094384415584,0.1211376623376623,0.4513194805194804,139.2462077922078,194244.33766233767,C# minor,latin,,
Cigarettes After Sex,1QAJqy2dA3ihHBFIHRphZj,0.4498421052631579,0.3902631578947368,-10.420421052631578,0.0277473684210526,0.4682736842105263,0.6623052631578947,0.1103,0.1915105263157894,105.079,276550.8947368421,F major,pop,,
Jungle,59oA5WbbQvomJz2BuRG071,0.6184528301886794,0.6441509433962265,-7.742264150943397,0.0572584905660377,0.2739620754716981,0.2232406945283019,0.2728150943396226,0.5041339622641511,116.75705660377358,192437.15094339623,A# minor,soul,,
Rezz,4aKdmOXdUKX07HVd3sGgzw,0.63236,0.6961200000000001,-7.794599999999999,0.085842,0.1138259199999999,0.540025896,0.20107,0.2487879999999999,137.8208,182692.82,D major,edm,,
Metro Boomin,0iEtIxbK0KxaSlF7G42ZOp,0.7307320261437908,0.5272156862745098,-8.123575163398694,0.2162431372549019,0.1772975294117647,0.0381084365359477,0.2160359477124183,0.3003006535947712,127.5952156862745,214368.07189542483,C# major,hip hop,rap,
Nate Dogg,1Oa0bMld0A3u5OTYfMzp5h,0.7579152542372881,0.6387627118644067,-7.346745762711865,0.2380033898305084,0.1758150847457627,0.0114457208474576,0.2736593220338982,0.717322033898305,104.39294915254236,150206.5593220339,A# minor,funk,,
Marvin Gaye,3koiLjNrgRTNbOwViDipeA,0.5376791277258568,0.5162439252336449,-10.743595015576323,0.047641121495327,0.3949604984423676,0.0640500585981308,0.2083196261682242,0.6072548286604362,117.23830218068534,216005.5327102804,C major,soul,,
Otis Redding,60df5JBRRPcnSpsIMxxwQm,0.6309652173913043,0.4243486956521739,-12.149382608695651,0.07508,0.3938969565217391,0.0290503804347826,0.276655652173913,0.6749060869565219,124.67889565217392,182972.64347826087,C major,jazz,soul,
XXXTENTACION,15UsOTVnJzReFVN1VCnxy4,0.6821438848920864,0.468538345323741,-9.061446043165466,0.2145294964028777,0.409542634532374,0.0406588930935251,0.1766287769784172,0.3853827338129497,119.83238848920864,140542.7913669065,C major,hip hop,rap,
Creedence Clearwater Revival,3IYUhFvPQItj6xySrBmZkd,0.6261827956989248,0.6000860215053763,-10.005150537634409,0.0413881720430107,0.1619855376344086,0.1540774676344085,0.1278849462365591,0.712937634408602,123.32529032258068,232287.4193548387,D major,country,rock,
Bill Withers,1ThoqLcyIYvZn7iWbj8fsj,0.6670649350649349,0.4372740259740259,-12.87385714285714,0.0515883116883116,0.4754155844155844,0.0956403729870129,0.1099948051948051,0.6330142857142858,119.28666233766232,247353.98701298705,A major,funk,soul,
Ty Dolla $ign,7c0XG5cIJTrrAgEC3ULPiq,0.6740252100840335,0.5649075630252102,-7.792504201680672,0.133253781512605,0.230833025210084,0.0223055849579831,0.252990756302521,0.4523697478991596,120.00659663865544,186520.23529411765,B minor,hip hop,pop,rap
Camilo,28gNT5KBp7IjEOQoevXf9N,0.7282258064516131,0.596,-4.645225806451613,0.1116548387096774,0.3217477419354839,2.4506451612903224e-05,0.1526064516129032,0.7840967741935485,136.55119354838712,190558.48387096773,C major,latin,,
Miley Cyrus,5YGY8feqx7naU7z4HrwZM6,0.583392,0.6756392,-5.800320000000001,0.0592712,0.1466029368,0.023596928,0.1877632,0.430924,125.134376,215656.072,C major,pop,,
The Beatles,3WrFJ7ztbogyGnTHbHJFl2,0.5105172413793103,0.5227931034482759,-9.894758620689654,0.0499827586206896,0.2804398655172413,0.0026522458620689,0.2460620689655171,0.634448275862069,114.43306896551726,191959.24137931035,C major,rock,,
Britney Spears,26dSoYclwsYLMAKD3tpOr4,0.6973385826771655,0.7175511811023623,-5.73640157480315,0.0662188976377952,0.1604627244094488,0.0041059294488188,0.1712496062992126,0.6328346456692913,118.10662992125982,215598.3149606299,G major,pop,,
John Coltrane,2hGh5VOeeqimQFxqXvfCUf,0.4437886178861789,0.3599178048780487,-13.929520325203251,0.0524032520325203,0.7141544715447155,0.1418684411382114,0.1894650406504064,0.4571707317073171,107.74439837398376,474229.7723577235,F minor,jazz,,
Kenny G,6I3M904Y9IwgDjrQ9pANiB,0.4965423728813559,0.4663525423728813,-10.406796610169492,0.039464406779661,0.4454022429378531,0.4237422681355933,0.1412485875706214,0.3977463276836159,115.90419209039548,267346.5141242938,C major,jazz,,
ILLENIUM,45eNHdiiabvmbp4erw26rg,0.4808981481481481,0.7073611111111111,-4.943083333333333,0.0674416666666666,0.1259686574074074,0.0345446910185185,0.1976453703703703,0.2834037037037037,136.16862037037038,230459.05555555556,D major,edm,,
Cody Johnson,6zLBxLdl60ekBLpawtT63I,0.5382956521739131,0.6190422608695653,-6.6916521739130435,0.0360286956521739,0.2592153043478261,0.0004315646086956,0.1748573913043478,0.4975721739130434,125.14921739130436,217445.18260869564,G major,country,,
Offset,4DdkRBBYG6Yk9Ka8tdJ9BW,0.8009148936170212,0.5628936170212766,-7.025255319148934,0.1937382978723404,0.2404972340425532,0.0351090474468085,0.1577574468085106,0.341331914893617,129.10348936170217,192773.0638297872,C# major,hip hop,pop,
Nicki Minaj,0hCNtLu0JehylgoiP8L4Gh,0.7091290322580645,0.6811548387096775,-6.224683870967742,0.2066548387096773,0.1987130967741935,0.0067483276129032,0.2159987096774193,0.4630096774193548,123.19363870967742,216748.56129032257,C# major,hip hop,pop,rap
Chris Stapleton,4YLtscXsxbVgi031ovDDdh,0.5700999999999999,0.4604916666666667,-10.550350000000002,0.0357616666666666,0.3338881666666666,0.0719328705,0.1492316666666666,0.45027,118.6754,236438.35,A major,country,,
Jack Harlow,2LIk90788K0zvyj2JJVwkJ,0.777438202247191,0.5866179775280899,-7.208044943820224,0.2001865168539326,0.172308015730337,0.0035402976404494,0.1491876404494382,0.5170932584269663,116.62995505617978,175241.23595505618,C# major,hip hop,pop,rap
NLE Choppa,0ErzCpIMyLcjPiwT4elrtZ,0.7279896907216495,0.6862061855670103,-6.006567010309277,0.285840206185567,0.1470668041237113,0.0001029217525773,0.2012876288659794,0.5282896907216494,127.7260618556701,180859.88659793817,C# major,hip hop,,
GRiZ,25oLRSUjJk4YHNUsQXk7Ut,0.5503434343434344,0.7941717171717171,-5.693575757575758,0.1109484848484848,0.0889338838383838,0.177986428989899,0.2731686868686868,0.4384878787878787,123.93553535353534,253530.64646464647,C# major,jazz,,
Mc IG,2q9wk5fkeU2C9CgCKdh4AN,0.6985322580645162,0.5129838709677419,-7.170999999999999,0.2440306451612903,0.3654177419354839,9.122516129032258e-05,0.1343129032258064,0.6341774193548386,115.99490322580648,226968.14516129033,B minor,funk,,
Key Glock,0RESbWvOMyua0yuyVrztJ5,0.8831666666666668,0.6330119047619048,-6.531083333333333,0.2553059523809524,0.0677901369047619,0.0007325073809523,0.1487755952380952,0.5237333333333334,136.2726964285714,169671.4642857143,C# major,hip hop,rap,
Tiësto,2o5jDhtHVPhrJdv3cEQ99Z,0.6108789473684211,0.8238576315789473,-7.733318421052632,0.062175,0.0415146162894736,0.5682409980263158,0.1960731578947368,0.3509707894736842,131.8381342105263,484390.5552631579,G major,edm,,
Arcángel,4SsVbpTthjScTS7U2hmr1X,0.7292307692307692,0.7234082840236686,-5.674550295857988,0.1714727810650887,0.2568739053254438,0.0097538806508875,0.2468213017751479,0.6299349112426036,120.13268047337276,210299.2307692308,C# major,latin,,
Eminem,7dGJo4pcD2V6oG8kP0tJRR,0.7363873517786561,0.7696245059288538,-4.681391304347827,0.2681806324110672,0.1326901343873517,0.0003130828063241,0.2642494071146244,0.5533245059288538,114.70561660079052,263263.04347826086,C# major,hip hop,rap,
Mark Ronson,3hv9jJF3adDNsBSIQDqcjp,0.5613214285714286,0.6595040816326531,-8.346642857142857,0.0712520408163265,0.2044593459183673,0.392962231122449,0.1950836734693877,0.4641663265306123,113.23708163265306,183313.98979591837,C major,soul,,
Ñengo Flow,12vb80Km0Ew53ABfJOepVz,0.7379310344827587,0.7388344827586207,-6.605737931034483,0.2259262068965516,0.1564405517241379,9.568393103448276e-05,0.1943668965517241,0.7147310344827585,122.09753793103448,217062.92413793103,D major,latin,,
Sam Feldt,20gsENnposVs2I4rQ5kvrf,0.66975,0.666125,-6.6626666666666665,0.0471249999999999,0.2111291666666666,0.01574934375,0.1557583333333333,0.43425,112.35591666666664,174108.95833333334,C major,edm,,
The Rolling Stones,22bE4uQ6baNwSHPVcDxLCe,0.5401513761467891,0.7414311926605505,-7.523316513761468,0.0515963302752293,0.2850301256880734,0.2001350334403669,0.2308211009174312,0.6790366972477063,122.12457798165136,229840.42201834865,C major,rock,,
Post Malone,246dkjvS1zLTtiykXe5h60,0.5845242718446603,0.6102912621359223,-6.2345825242718425,0.0655466019417475,0.2673623388349514,0.0067414306796116,0.1627980582524271,0.3362087378640777,122.4620873786408,205753.2524271845,C major,pop,rap,
JAY-Z,3nFkdlSjzX9mRTtwJOzDYB,0.6821483253588516,0.7620095693779904,-5.673942583732058,0.300811961722488,0.1292325239234449,0.0079570150717703,0.2275138755980861,0.5722674641148325,106.41285167464116,251328.04306220097,C# major,hip hop,pop,rap
Pink Floyd,0k17h0D3J5VfsdmQ1iZtE9,0.3883606666666667,0.35313,-16.209666666666664,0.0571793333333333,0.465039698,0.3823840317999999,0.2357086666666667,0.2466913333333333,117.24597333333334,260305.06666666668,G major,rock,,
Bill Evans,4jXfFzeP66Zy67HM2mvIIF,0.432905,0.2786451178571428,-17.894149999999996,0.0756942857142857,0.8552749999999999,0.6378709691428571,0.2716328571428572,0.3204303571428572,104.33997142857145,307682.27857142856,F major,jazz,,
Tony Bennett,2lolQgalUvZDfp5vvVtTYV,0.4149695150115474,0.2417595842956119,-14.11936258660508,0.0464251732101616,0.8261441108545035,0.0264297188221709,0.1812995381062355,0.3005515011547344,109.89042263279444,196815.25635103925,C major,jazz,,
Yebba,1ooV8YZC1KbpEcrmI8WH0F,0.5133333333333333,0.4644333333333334,-9.72225,0.045775,0.6304583333333333,0.1493091833333333,0.118825,0.312575,107.06675,194579.75,C# minor,soul,,
The Smiths,3yY2gUcIsjMr8hjo51PoJ8,0.165,0.709,-7.409,0.0564,0.0167,0.000257,0.286,0.338,57.02,297586.0,C# minor,rock,,
Ella Fitzgerald,5V0MlUE1Bft0mbLlND7FJz,0.478995085995086,0.2482078624078624,-12.703314496314496,0.0702518427518427,0.8419398034398033,0.0234646141400491,0.2142101965601965,0.4375273955773955,111.26713144963146,205778.0343980344,A# major,jazz,soul,
Clean Bandit,6MDME20pz9RveH9rEXvrOM,0.7215,0.6859230769230767,-6.121153846153845,0.0505038461538461,0.103601923076923,0.0064708203846153,0.1629461538461538,0.5304230769230769,118.76184615384616,222326.7692307692,F minor,funk,,
MC Hariel,0pcoadNMmvrUyab1RxWBoV,0.6779090909090909,0.6116818181818182,-6.318840909090909,0.2780318181818181,0.4099522727272728,3.4311363636363635e-06,0.1560272727272727,0.5728863636363637,121.67379545454544,176541.29545454544,G minor,funk,,
21 Savage,1URnnhqYAYcrqrcwql10ft,0.7770671140939597,0.5280939597315437,-8.487463087248322,0.2593758389261745,0.1542154496644295,0.0453336867114093,0.2097744966442953,0.3379181208053692,129.43235570469798,213856.4093959731,C# major,hip hop,rap,
Romeo Santos,5lwmRuXgjX8xIwlnauTZIP,0.7476091954022988,0.6902413793103449,-5.653666666666668,0.0813735632183908,0.3419885057471264,2.270574712643678e-06,0.1969459770114942,0.7619540229885057,124.9446896551724,219732.7816091954,A minor,latin,,
Gryffin,2ZRQcIgzPCVaT9XKhXZIzh,0.5620909090909092,0.7665757575757576,-5.102939393939394,0.058630303030303,0.0743636363636363,0.0568246627272727,0.1566,0.4152727272727273,131.901303030303,200216.9090909091,C major,edm,,
Leslie Odom Jr.,3cR4rhS2hBWqI7rJEBacvN,0.4900363636363636,0.3895999999999999,-10.903745454545453,0.0536236363636363,0.6482927272727274,0.0261252639999999,0.1742818181818181,0.3774709090909091,117.23683636363636,198512.76363636364,F major,jazz,,
INXS,1eClJfHLoDI4rZe5HxzBFv,0.5793484848484848,0.6745303030303033,-9.66830303030303,0.1501727272727273,0.1946809454545454,0.1084306563636363,0.198960606060606,0.5675515151515151,123.39327272727272,201223.39393939395,G major,funk,,
Bryson Tiller,2EMAnMvWE2eb56ToJVfCWs,0.6073376623376624,0.5639740259740259,-7.429779220779221,0.2104792207792207,0.2629953246753246,0.0150925412987013,0.2125922077922078,0.4274207792207793,121.27692207792208,175861.4805194805,A# minor,hip hop,rap,
Elvis Presley,43ZHCT0cAZBISjO8DG9PnE,0.5029296235679215,0.4236805237315876,-13.064029459901802,0.0581471358428805,0.7255594435351882,0.0584997950409165,0.2093451718494272,0.6167803600654664,110.58381342062192,155265.49263502454,C major,rock,,
Luísa Sonza,4PzYKhC14sTJNEr0dzoo0d,0.6343513513513513,0.6365675675675676,-6.431945945945946,0.0982513513513513,0.303054054054054,0.025392614054054,0.172054054054054,0.5548108108108107,127.90545945945942,166030.67567567568,A minor,funk,,
Olivia Rodrigo,1McMsnEElThX1knmY4oliG,0.5109259259259259,0.5184814814814814,-7.233740740740741,0.089237037037037,0.4473437037037037,1.8366666666666663e-06,0.1991481481481481,0.4189222222222222,131.35662962962965,192494.92592592593,A major,pop,,
BADBADNOTGOOD,65dGLGjkw3UbddUg2GKQoZ,0.4676666666666667,0.540162962962963,-10.462555555555555,0.0890481481481481,0.3877549981481482,0.541958649074074,0.1493537037037037,0.3514925925925926,121.75592592592592,256390.85185185185,A minor,jazz,,
Ryan Castro,7j6DKwmjbxvpQO8h914uEz,0.797125,0.6958749999999999,-5.8260000000000005,0.13600625,0.10557875,0.007995625,0.1271,0.80975,122.1056875,168698.6875,A major,latin,,
Tame Impala,5INjqkS1o8h1imAzPqGZBb,0.4807083333333333,0.7656458333333335,-5.696729166666667,0.0522104166666666,0.1588678333333333,0.181040089375,0.2118624999999999,0.4386416666666666,128.68477083333332,267316.9166666667,C major,rock,,
Roger Miller,1RP2UpEaRzkF0Id3JigqD8,0.5212077922077922,0.4317974025974026,-12.92274025974026,0.0602753246753246,0.7368287662337663,0.1306570733766233,0.1704623376623376,0.5956441558441558,113.37417532467532,161172.03246753247,D major,,,
MC Kevin o Chris,2UMj7NCbuqy1yUZmiSYGjJ,0.7317647058823529,0.6760588235294118,-5.26064705882353,0.3748176470588235,0.4715647058823529,0.0027573752941176,0.1694882352941176,0.7340588235294119,131.75870588235296,153609.64705882352,F minor,funk,,
Dylan Scott,78YqeIji3mgAS2K1Maca6x,0.5412641509433963,0.6871320754716981,-6.115396226415095,0.0449113207547169,0.2792716981132075,1.363433962264151e-05,0.1640849056603773,0.4744905660377358,124.13324528301888,178159.2641509434,F major,country,,
The Beach Boys,3oDbviiivRWhXwIE8hxkVV,0.498618925831202,0.4459672634271099,-12.145109974424551,0.083242199488491,0.3810312992327366,0.1282589513554987,0.1843826086956522,0.550309462915601,120.51440920716112,153459.13299232736,C major,,,
