artist_name,artist_id,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,key_mode,genre1,genre2,genre3
The Isley Brothers,53QzNeFpzAaXYnrDBbDrIp,0.6102701612903226,0.5982620967741936,-9.222016129032257,0.0702165322580645,0.4205499653225806,0.0390689752419354,0.1971423387096774,0.6744314516129033,120.3769637096774,265443.8830645161,A major,funk,,
ERNEST,4GGfAshSkqoxpZdoaHm7ky,0.5296799999999999,0.65604,-6.0779000000000005,0.0343459999999999,0.32215756,0.0038803208,0.19593,0.5050999999999999,115.44404,201737.28,F# major,country,,
Nickelback,6deZN1bslXzeGvOLaLMOIF,0.5307542372881356,0.8679237288135593,-5.154686440677965,0.0643423728813559,0.0337889395762711,0.036707608898305,0.1757610169491525,0.5810084745762711,131.98475423728814,228310.84745762713,C major,rock,,
Janelle Monáe,6ueGR6SWhUJfvEhqkvMsVs,0.5724411764705882,0.5594279411764704,-9.798558823529412,0.0766779411764705,0.3459536764705882,0.1057093023529411,0.2403632352941176,0.4355338235294117,120.2268088235294,207423.88235294115,F major,soul,,
Luis Miguel,2nszmSgqreHSdJA3zWPyrW,0.4956971153846154,0.6361057692307692,-6.834086538461539,0.0464557692307692,0.3356197115384616,0.00037694625,0.1719201923076923,0.452589423076923,121.4588221153846,217271.6298076923,C major,latin,,
Sam Hunt,2kucQ9jQwuD8jWdtR9Ef38,0.5851363636363638,0.6494545454545454,-6.2441818181818185,0.0557499999999999,0.2428995454545454,1.0545454545454545e-07,0.1959818181818181,0.4686818181818182,123.815,211576.0,A major,country,,
Astrud Gilberto,5rX2c1zow6hCph8PnnU3kF,0.5242836879432624,0.3353404255319149,-15.750574468085109,0.0423914893617021,0.6431113475177305,0.0697683203546099,0.1802843971631206,0.5581418439716312,113.54855319148936,189573.6595744681,G major,jazz,,
Jhayco,6nVcHLIgY5pE2YCl8ubca1,0.7410256410256411,0.6843333333333333,-5.5715641025641025,0.1022307692307692,0.1632664102564102,0.0009559476923076,0.1500102564102564,0.5175358974358976,117.94117948717953,226659.92307692303,E minor,latin,,
Billie Eilish,6qqNVTkY8uBg9cP3Jd7DAH,0.6042333333333333,0.2987366666666666,-13.388933333333334,0.14289,0.6455133333333333,0.186406136,0.1904666666666666,0.2973699999999999,107.39213333333332,198368.66666666663,C major,pop,,
J. Cole,6l3HvQ5sa6mXTsMTB19rO5,0.6682790697674419,0.6124263565891472,-7.71122480620155,0.2814472868217055,0.2716813953488372,0.0021320537984496,0.2132077519379844,0.4111937984496124,113.45831782945736,228655.3488372093,C# major,hip hop,rap,
Korn,3RNrq3jvMZxD9ZyoOZbQOD,0.489990099009901,0.8676647772277227,-5.474668316831682,0.0956089108910891,0.022747880940594,0.1365137383663366,0.256140099009901,0.3536772277227723,118.27214851485148,241308.4603960396,D major,funk,rock,
DaBaby,4r63FhuTkUYltbVAg5TQnk,0.7958160000000001,0.661888,-5.908768,0.2594343999999999,0.08779116,1.040312e-05,0.2007872,0.554408,129.131088,152566.92,C# major,hip hop,,
Koe Wetzel,1Tie3AZgLQZqYEp8Fv4zOZ,0.5200483870967743,0.6250806451612905,-7.767112903225805,0.0910693548387096,0.1998689532258064,0.0013404779032258,0.2188419354838709,0.3459870967741936,123.98132258064516,211435.46774193548,G major,country,,
Kodak Black,46SHBwWsqBkxI7EeeBEQG7,0.7372924901185772,0.6048300395256917,-6.841347826086956,0.2574268774703557,0.166053023715415,0.0001359718972332,0.162397628458498,0.4371201581027668,130.10692094861662,193229.6403162055,C# major,hip hop,latin,rap
Eric Church,2IvkS5MXK0vPGnwyJsrEyV,0.606977011494253,0.6293919540229885,-7.98342528735632,0.0432344827586206,0.2682193678160919,0.0109767327586206,0.1587724137931034,0.6061149425287357,117.4721149425287,222836.66666666663,C major,country,,
Parker McCollum,0Z8XVUAOBPM4x12wKnFHEQ,0.5271086956521739,0.6946304347826089,-5.865804347826087,0.033945652173913,0.1164069695652173,0.0097333402173913,0.1655478260869565,0.4604130434782609,121.28069565217392,224567.02173913043,G major,country,,
Linkin Park,6XyY86QOPPrYVGvF9ch6wz,0.5194666666666666,0.7769208333333334,-6.764966666666666,0.0898225,0.1493098358333333,0.133815371,0.2781825,0.4081166666666667,121.03429166666666,199665.91666666663,G major,rap,rock,
João Gilberto,77ZUbcdoU5KCPHNUl8bgQy,0.5302753623188405,0.237591304347826,-18.18755072463768,0.1071159420289855,0.8424202898550724,0.114481317173913,0.4093246376811594,0.5324246376811594,115.47307246376812,198747.8260869565,D major,jazz,,
Bonobo,0cmWgDlu9CwTgxPhf403hb,0.5817804123711341,0.5410092783505155,-10.581567010309278,0.0615721649484536,0.3791246391752577,0.627542160515464,0.1842381443298969,0.3226268041237113,109.5494329896907,315647.5360824742,E minor,jazz,,
"Grover Washington, Jr.",05YVYeV4HxYp5rrWalvuE1,0.5679338235294118,0.4435360294117647,-13.234551470588237,0.0699705882352941,0.435372794117647,0.2842800748529412,0.1630176470588235,0.5539323529411765,109.22548529411766,317143.54411764705,G major,jazz,,
Bobby Darin,0EodhzA6yW1bIdD5B4tcmJ,0.5197051282051283,0.3567042735042735,-14.244384615384616,0.0622820512820512,0.6662525641025641,0.0195308545299145,0.1842521367521367,0.5646226495726495,118.92048290598292,171889.83333333334,G major,jazz,,
Cardi B,4kYSro6naA4h99UJvo89HB,0.7663055555555556,0.5652499999999999,-8.412861111111111,0.3395222222222222,0.2412712388888888,0.0066011041666666,0.1980944444444444,0.4609999999999999,124.13272222222224,183524.33333333337,B minor,pop,rap,
David Guetta,1Cs0zKBU1kc0i8ypK3B9ai,0.6495000000000002,0.7439074074074076,-5.542481481481481,0.0775398148148148,0.0670366694444444,0.1302154749074074,0.2123796296296296,0.4321074074074075,126.3824351851852,229011.7685185185,B minor,edm,pop,
Loud Luxury,6t1gpxYbY8OlLA7D2RiikQ,0.7377142857142857,0.7715714285714286,-5.823571428571428,0.0562428571428571,0.0552028571428571,0.0008277471428571,0.1924285714285714,0.461,124.27114285714286,168075.0,C# major,edm,,
Dillon Francis,5R3Hr2cnCCjt220Jmt2xLf,0.692679012345679,0.8210493827160493,-4.453135802469136,0.0957172839506172,0.0436728518518518,0.1909654834567901,0.2440728395061728,0.4926024691358025,121.0104691358025,163023.3950617284,C major,edm,,
Xzibit,4tujQJicOnuZRLiBFdp3Ou,0.669065693430657,0.7125109489051096,-6.698897810218979,0.3378306569343065,0.1086023343065693,0.0187394124087591,0.205956204379562,0.5683445255474453,102.10228467153284,222702.598540146,C# major,funk,,
Jon Batiste,0eRbECAGCLLiTyVXPBRexU,0.5204653465346535,0.4091920792079208,-12.241603960396036,0.0807722772277227,0.5735375544554455,0.3340650095049505,0.2188960396039604,0.4365871287128712,113.5019603960396,240544.0693069307,D major,jazz,,
El Alfa,2oQX8QiMXOyuqbcZEFsZfm,0.813725925925926,0.8305777777777776,-4.2523333333333335,0.1394051851851852,0.2038802222222221,0.0984840025185185,0.2261251851851852,0.5676222222222221,126.89757777777774,201571.0148148148,C# major,latin,,
Dwele,7u6LfVyYpEzMpHLL7jTyvU,0.6610361445783132,0.4559638554216867,-10.311963855421688,0.2019493975903614,0.2810212048192771,0.0148588353012048,0.1706265060240964,0.5102734939759036,106.39885542168676,209663.80722891568,C# major,soul,,
Zedd,2qxJFvFYMEDqd7ui6kSAcq,0.6156363636363638,0.8070909090909091,-4.715636363636364,0.0459090909090909,0.0914148181818181,0.0695219136363636,0.1404181818181818,0.2794272727272727,123.71781818181816,272763.36363636365,D minor,edm,,
Skrillex,5he5w2lnU9x7JFhnwcekXX,0.6387777777777777,0.7734666666666666,-5.856222222222223,0.116491111111111,0.1434465777777777,0.070281488,0.2326866666666666,0.3592644444444444,131.96113333333332,200094.22222222225,C# major,edm,,
Prince,5a2EaR3hamoenG9rDuVn8j,0.6877189292543021,0.6089177820267686,-8.593290630975144,0.1065413001912045,0.2157865793499044,0.0701080602294455,0.1953927342256214,0.5735179732313576,116.23111089866156,272772.3040152964,C# major,funk,,
Slipknot,05fG473iIaoy82BF1aGhL8,0.3992972972972973,0.9070945945945946,-4.617486486486486,0.1162148648648648,0.0409909013513513,0.0926608533783783,0.2668567567567567,0.2885486486486486,124.73654054054052,263639.1621621622,G major,rock,,
"Tyler, The Creator",4V8LLVI7PbaPR0K2TGSxFF,0.5261370967741935,0.6503145161290322,-7.707483870967742,0.2281379032258064,0.1954710193548387,0.0411722052419354,0.3353693548387096,0.4354177419354839,109.07439516129033,229147.7016129032,C# major,hip hop,rap,
Thundercat,4frXpPxQQZwbCu3eTGnZEw,0.5662096774193549,0.5924677419354838,-10.143209677419351,0.0696629032258064,0.4158713403225805,0.4119740903225806,0.174916129032258,0.4184596774193549,112.63793548387096,160088.35483870967,C# major,soul,,
Silk Sonic,6PvvGcCY2XtUcSRld1Wilr,0.6628000000000001,0.6117000000000001,-9.0738,0.05685,0.053475,5.9509e-05,0.2376099999999999,0.6604000000000001,116.02210000000002,218689.2,C# major,soul,,
Rudimental,4WN5naL3ofxrVBgFpguzKo,0.6099718309859155,0.663549295774648,-7.369760563380282,0.0758183098591549,0.085368676056338,0.0662016169014084,0.2094014084507042,0.4222394366197183,132.81016901408452,256048.5633802817,C# major,funk,,
Gunna,2hlmm7s2ICUX0LVIhVFlZQ,0.7971170212765956,0.5468404255319148,-8.356936170212766,0.2452303191489362,0.1534947765957446,0.0009818287765957,0.1518989361702127,0.4167803191489362,129.29830319148934,182899.46276595743,C# major,hip hop,rap,
Warren Zeiders,7kplJl06UmldxLKseURAYi,0.5118809523809524,0.4488999999999999,-8.86745238095238,0.0391523809523809,0.3262517142857143,0.0006704057142857,0.1287047619047619,0.3103666666666667,116.12923809523808,206169.35714285713,C# major,country,,
Mc Gw,0f1IECbrVV952unZkzrsg2,0.75175,0.705625,-5.34375,0.1071125,0.336225,0.0572533875,0.13725,0.4725,130.027125,148326.375,C# major,funk,,
Armin van Buuren,0SfsnGyD8FpIN4U4WCkBZ5,0.5199524312896406,0.876107822410148,-7.488384778012684,0.0629380549682875,0.0320712583509513,0.5064417879492601,0.2713792811839323,0.3264653276955602,132.08241649048625,188616.67441860464,B minor,edm,,
Lady Gaga,1HY2Jd0NmPuamShAr6KMms,0.5782119318181818,0.6400982954545454,-6.629602272727272,0.0561704545454545,0.2738735676136363,0.060028329715909,0.2596767045454545,0.4668005681818182,118.2872386363636,211505.38068181815,C major,pop,,
MC PH,4PLdCloYxu2bMKfuuB9lI5,0.6887272727272726,0.6619818181818181,-5.330509090909091,0.1062927272727272,0.4792527272727273,0.0006655154545454,0.2139490909090909,0.5938363636363635,118.861,210443.1272727273,E minor,funk,,
Childish Gambino,73sIBHcqh3Z3NyqHKZ7FOL,0.5739333333333333,0.5547933333333334,-9.79583333333333,0.1420383333333333,0.2491738833333333,0.0987178783333333,0.2065483333333333,0.3849083333333334,116.53196666666668,245199.18333333332,G major,hip hop,,
Limp Bizkit,165ZgPlLkK7bf5bDoFc6Sb,0.5108026315789472,0.8124736842105263,-5.441631578947369,0.1576,0.0794959065789473,0.0706276255263158,0.232425,0.4009144736842104,114.42640789473684,242940.30263157896,F# major,funk,,
Hoobastank,2MqhkhX4npxDZ62ObR5ELO,0.4748571428571429,0.8496507936507938,-4.693841269841269,0.0583047619047618,0.0391736809523809,0.0012913515873015,0.1931539682539682,0.4300984126984127,137.8177619047619,223692.82539682536,D minor,funk,,
Enrique Iglesias,7qG3b048QCHVRO5Pv1T5lw,0.6299256198347107,0.7021570247933884,-5.794611570247934,0.0447785123966942,0.2459338016528925,0.0002718575206611,0.1451429752066115,0.5204867768595041,117.69372727272726,230691.0743801653,G major,latin,,
Tom Misch,1uiEZYehlNivdK3iQyAbye,0.6789821428571428,0.4471071428571429,-9.126875,0.1036214285714285,0.355616625,0.5337188946428572,0.1306339285714285,0.3881071428571428,113.48066071428572,206740.92857142855,D major,jazz,,
Jax Jones,4Q6nIcaBED8qUel8bBx6Cr,0.763,0.7723333333333332,-5.4035714285714285,0.0931523809523809,0.1250309523809523,0.0292436966666666,0.1472095238095238,0.6465714285714285,119.96019047619048,191910.66666666663,B minor,edm,,
Jon Pardi,4MoAOfV4ROWofLG3a3hhBN,0.5770675675675676,0.7367837837837837,-4.951432432432433,0.0398418918918918,0.1119198648648648,7.93837837837838e-06,0.2030189189189189,0.630418918918919,127.93760810810812,206681.22972972973,A major,country,rock,
Tate McRae,45dkTj5sMRSjrmBSBeiHym,0.6345925925925926,0.5438148148148149,-7.0263333333333335,0.093737037037037,0.3869777777777777,0.0351580966666666,0.1326888888888888,0.4031481481481481,118.04729629629632,167072.40740740742,F major,pop,,
Florida Georgia Line,3b8QkneNDz4JHKKKlLgYZg,0.5177397260273972,0.8294109589041097,-4.339753424657535,0.0435520547945205,0.1880755616438356,0.012519852739726,0.2046835616438356,0.594313698630137,137.45068493150686,194633.8219178082,F# major,country,rock,
Sebastian Yatra,07YUOmWljBTXwIseAUd9TW,0.6237021276595744,0.6271702127659574,-5.562148936170213,0.0698170212765957,0.2774376595744681,2.591914893617021e-06,0.1510340425531915,0.5400212765957446,126.60980851063832,198975.87234042553,C major,latin,,
Tammi Terrell,75jNCko3SnEMI5gwGqrbb8,0.6084489795918366,0.536408163265306,-10.092061224489797,0.038538775510204,0.2011206122448979,0.0010165481632653,0.1562816326530612,0.7113469387755103,118.4035918367347,168510.73469387754,A# major,soul,,
Marshmello,64KEffDW9EtZ1y2vBYgq8T,0.6486727272727273,0.8507454545454545,-3.7364909090909095,0.0711563636363636,0.0299846145454545,0.2714574867272727,0.2137509090909091,0.4814763636363636,134.18963636363634,185388.07272727272,C# major,edm,pop,
Lenny Tavárez,1pQWsZQehhS4wavwh7Fnxd,0.7466923076923078,0.6961538461538461,-4.657076923076923,0.1555538461538461,0.2200961538461538,0.0012546015384615,0.2291076923076923,0.6604615384615383,136.25803846153846,215511.03846153847,A major,latin,,
Tainy,0GM7qgcRCORpGnfcN2tCiB,0.7086161616161617,0.7006464646464649,-5.973484848484849,0.1115282828282828,0.1996509494949495,0.1637438919191919,0.2279141414141414,0.5501919191919192,115.20132323232322,186448.5151515151,A minor,latin,,
Justin Timberlake,31TPClRtHm23RisEBtV3X7,0.545942735042735,0.4602960683760684,-12.51536752136752,0.0746529914529914,0.4188167521367521,0.2334163194017093,0.1947145299145299,0.4186700854700855,107.01382905982904,263599.73504273506,C# major,pop,,
The Neighbourhood,77SW9BnxLY8rJ0RciFqkHh,0.5246842105263159,0.6454605263157894,-7.916013157894738,0.0804197368421052,0.1719761907894736,0.1426372746052631,0.2315342105263157,0.3469539473684211,114.1045394736842,217164.1447368421,F minor,pop,rock,
Kenny Chesney,3grHWM9bx2E9vwJCdlRv9O,0.6051822429906542,0.5916028037383178,-8.069168224299064,0.0394911214953271,0.2754456495327103,0.0025841777570093,0.1585107476635514,0.4898116822429907,124.16288785046729,232951.7570093458,G major,country,rock,
Zac Brown Band,6yJCxee7QumYr820xdIsjo,0.5954175824175825,0.6612296703296703,-6.095824175824176,0.0433747252747252,0.2211492857142857,0.0009022071428571,0.1467637362637362,0.5524615384615386,130.68345054945055,233176.8791208791,F# major,country,rock,
Mac DeMarco,3Sz7ZnJQBIHsXLUSo0OQtM,0.7045135542168675,0.3553356927710843,-14.590524096385542,0.0930135542168674,0.519825125,0.6191984555722891,0.1431635542168674,0.6466234939759036,119.062171686747,164551.3825301205,C# major,edm,,
FKJ,2FwDTncULUnmANIh7qKa5z,0.53996,0.437124,-10.18424,0.0545759999999999,0.638948,0.481553648,0.1165799999999999,0.281548,119.70044,222904.88,A# minor,soul,,
Zach Bryan,40ZNYROS4zLfyyBSs2PGe2,0.5356578947368421,0.3615092105263157,-9.00228947368421,0.0502105263157894,0.6065623684210527,0.0003070159210526,0.1594039473684211,0.3495236842105263,105.49025000000002,207512.13157894736,C major,country,,
Moneybagg Yo,3tJoFztHeIJkJWMrx0td2f,0.7623566878980892,0.6547579617834395,-6.183882165605096,0.2605767515923567,0.1201250318471337,4.5941305732484074e-05,0.1865761146496815,0.4630315286624203,135.25378343949043,173822.3535031847,C# major,hip hop,,
Deftones,6Ghvu1VvMGScGpOUJBAHNH,0.33975,0.8097067413043476,-5.512543478260869,0.0833184782608695,0.0205325697826086,0.3694341380434783,0.2233021739130434,0.274145652173913,122.54455434782612,282930.48913043475,A# major,rap,rock,
Maluma,1r4hJ1h58CWwUQe3MxPuau,0.7310428571428572,0.7110142857142857,-4.71415,0.1366407142857142,0.2580905714285714,0.0063074367142857,0.184385,0.6945428571428571,121.6980142857143,194528.2142857143,C# minor,latin,,
Nat King Cole,7v4imS0moSyGdXyLgVTIV7,0.4080835214446953,0.3150860045146726,-12.395498871331828,0.0514977426636568,0.7536661399548533,0.0213914190293453,0.2011799097065462,0.4168880361173814,105.81074040632056,166114.4717832957,C major,jazz,soul,
Dei V,2YRyPiW98bpkARAS4B3OQP,0.7383333333333333,0.654,-5.593333333333334,0.2062222222222222,0.1928,1.7433333333333333e-06,0.1481222222222222,0.5745555555555556,107.711,193042.66666666663,G minor,latin,,
Lil Durk,3hcs9uc56yIGFCSy9leWe7,0.7082540983606558,0.6123606557377049,-7.34142349726776,0.2285937158469945,0.0921652693989071,0.0001010631967213,0.1874784153005464,0.3817765027322404,133.02182513661202,185306.58469945355,C# major,hip hop,rap,
Doja Cat,5cj0lLjcoR7YOSnhnX0Po5,0.741391304347826,0.6341884057971013,-6.03195652173913,0.1429492753623188,0.1982819710144927,0.007488002173913,0.1420463768115942,0.513536231884058,123.99075362318844,196710.01449275363,C# major,pop,,
Cheat Codes,7DMveApC7UnC2NPfPvlHSU,0.6337187499999999,0.7400625,-5.309859375,0.0609671875,0.09020375,0.003062369375,0.1603390625,0.49203125,122.03625,177655.9375,F major,edm,,
Imagine Dragons,53XhwfbYqKCa1cC15pYq2q,0.545290909090909,0.6716363636363638,-6.200136363636363,0.0558654545454545,0.1187228,0.0082582977272727,0.1713727272727273,0.3987454545454545,122.44334545454544,215949.32727272727,C major,pop,rock,
Riley Green,2QMsj4XJ7ne2hojxt6v5eb,0.51378,0.67914,-5.73208,0.031396,0.0492918,2.35132e-05,0.14592,0.5253,137.60098000000002,206841.12,F# major,country,,
Anderson .Paak,3jK9MiCrA42lLAdMGUZpwa,0.6109690721649484,0.6836082474226804,-7.935649484536083,0.1868237113402062,0.1759962989690722,0.0361249187628866,0.2683546391752577,0.5749412371134021,109.65598969072168,192667.30927835053,C# major,soul,,
Elton John,3PhoLpVuITZKcymswpck5b,0.566044502617801,0.5857397905759163,-9.783746073298428,0.0375960732984293,0.3094685790575916,0.0618532753403141,0.1604316753926701,0.5251725130890053,122.59472513089008,271241.6937172775,C major,rock,,
Thomas Rhett,6x2LnllRG5uGarZMsD4iO8,0.5637610619469027,0.6968230088495575,-6.093893805309734,0.03899203539823,0.0845931061946902,6.715982300884956e-05,0.1473522123893805,0.5971150442477875,115.9224867256637,193232.23008849556,G major,country,rock,
Hippie Sabotage,4dM6NDYSfLcspt8GLoT5aE,0.5776524390243903,0.5614634146341464,-9.826591463414635,0.0856006097560975,0.2460079957317072,0.497862114512195,0.2321695121951219,0.3039298780487804,123.85184146341462,200465.7743902439,C# minor,edm,,
Caravan Palace,37J1PlAkhRK7yrZUtqaUpQ,0.6895555555555555,0.7671904761904762,-5.919968253968255,0.0957365079365079,0.334469380952381,0.2734891350793651,0.2238190476190475,0.6139523809523812,117.06882539682536,213489.73015873015,C# major,jazz,,
Pink Sweat$,1W7FNibLa0O0b572tB2w7t,0.6727600000000001,0.4478999999999999,-8.423800000000002,0.0636,0.4677232,0.0011316236,0.120948,0.478256,112.87428,167122.44,C major,soul,,
Robert Glasper,5cM1PvItlR21WUyBnsdMcn,0.5523650190114068,0.4983679809885931,-11.05787452471483,0.1008057034220532,0.3873045133079847,0.3941840726235742,0.1424212927756654,0.3904551330798478,111.5341711026616,240233.7908745247,F minor,jazz,,
Billie Holiday,1YzCsTRb22dQkh9lghPIrp,0.531180055401662,0.198604432132964,-14.978163434903047,0.1287742382271468,0.896404432132964,0.054147384903047,0.2625531855955679,0.4115614958448753,105.42424653739614,189895.24376731305,G# major,jazz,,
Talking Heads,2x9SpqnPi8rlE9pjHBwmSC,0.6943061224489796,0.5520816326530612,-13.743448979591836,0.0486612244897959,0.1610289795918367,0.1830830840816326,0.1599204081632653,0.7851571428571428,121.08426530612245,251983.0612244898,D major,funk,,
Luke Combs,718COspgdWOnwOFpJHRZHS,0.5436142857142858,0.7262714285714287,-5.4806,0.0390914285714285,0.1446192714285714,3.229842857142858e-05,0.1926899999999999,0.5057571428571428,127.27314285714289,212879.9,F# major,country,,
George Benson,4N8BwYTEC6XqykGvXXlmfv,0.6009695652173913,0.4520469565217391,-12.633304347826089,0.0434160869565217,0.5450169565217392,0.2659532129999999,0.1492017391304348,0.5639634782608695,109.18735652173912,279483.14347826084,C# major,jazz,,
311,41Q0HrwWBtuUkJc7C1Rp6K,0.5849141414141414,0.8041666666666668,-7.612171717171716,0.0680489898989898,0.0426105253535353,0.072495017070707,0.2095828282828283,0.5812767676767676,132.74765656565657,204104.90404040404,A major,funk,,
The Jackson 5,2iE18Oxc8YSumAU232n4rW,0.5541271186440678,0.6912542372881357,-8.739822033898305,0.0593949152542372,0.3053595338983051,0.0132190683050847,0.2342694915254237,0.7454152542372883,122.82389830508474,205322.51694915257,C major,soul,,
MC GP,5s27i7oqhNWIcE4HeoVdq0,0.6943461538461538,0.5038846153846154,-7.471153846153848,0.3446153846153846,0.3617961538461539,3.2961538461538457e-07,0.1411576923076923,0.5175653846153845,121.33546153846152,209514.11538461535,B minor,funk,,
Bob Dylan,74ASZWbe4lXaubB36ztrGX,0.5244760147601475,0.4330536900369003,-11.8085,0.0433411439114391,0.5806513012915129,0.0331949411439114,0.1579267527675277,0.5319254612546126,118.6420479704797,238964.76383763837,C major,rock,,
Stan Getz,0FMucZsEnCxs5pqBjHjIc8,0.4892118959107807,0.2835068587360595,-15.158691449814125,0.0542089219330855,0.8574721189591078,0.3611804846468401,0.2148124535315985,0.4952503717472119,115.1619869888476,283159.5464684015,G# major,jazz,,
Old Dominion,6y8XlgIV8BLlIg1tT1R10i,0.609942857142857,0.7278142857142859,-5.686728571428572,0.0467871428571428,0.2242634857142857,8.78107142857143e-05,0.1667828571428571,0.6258857142857145,118.0598285714286,191971.6857142857,G major,country,,
Adele,4dpARuHxo51G3z768sgnrY,0.5537391304347826,0.4773695652173912,-7.254478260869566,0.0565521739130434,0.5104015217391303,0.0002949513043478,0.1316369565217391,0.3649847826086956,121.45658695652172,258860.3260869565,C major,soul,,
Avicii,1vCWHaC5f2uS3yhpwWbIA6,0.6058837209302325,0.6933953488372093,-5.549209302325581,0.0682558139534883,0.1236107906976744,0.0613589090697674,0.1738162790697674,0.4493976744186047,120.4878837209302,249725.93023255817,A major,edm,,
Willie Nelson,5W5bDNCqJ1jbCgTxDD0Cb3,0.557525179856115,0.3560830113052414,-12.608018499486128,0.0425504624871531,0.6330612949640289,0.03809261663926,0.1713601233299075,0.4794286742034944,112.50800924974308,191022.60123329904,D major,country,,
Snoh Aalegra,1A9o3Ljt67pFZ89YtPPL5X,0.5687200000000001,0.4553599999999999,-9.76268,0.108258,0.483192,0.0506663836,0.1663159999999999,0.4112420000000001,123.74358000000002,182718.04,C major,soul,,
Daft Punk,4tZwfgrHOc3mvqYlEYSvVi,0.5833290076335877,0.5565526717557252,-11.846259541984734,0.1236519083969465,0.2974835326717557,0.5406884142748091,0.2242977099236641,0.3743839694656488,116.9623969465649,299136.80152671755,A minor,rock,,
Bryant Myers,6w9ToX5slZ4uIdmD17hJ3c,0.7129545454545455,0.6384772727272726,-6.6064090909090885,0.1746772727272727,0.2271927272727272,1.01325e-05,0.186825,0.5125454545454545,123.745,227189.11363636365,C# major,latin,,
Feid,2LRoIwlKmHjgvigdNGBHNo,0.7396935483870969,0.629774193548387,-5.980185483870967,0.1577612903225806,0.2209629032258064,0.0028730487903225,0.1550846774193548,0.5831637096774194,126.84925,166803.98387096773,F minor,latin,pop,
Disclosure,6nS5roXSAGhTGr34W6n7Et,0.7042696629213483,0.7590674157303371,-7.500977528089887,0.136167415730337,0.0861627674157303,0.2662419635955056,0.1799865168539325,0.5402808988764044,126.37485393258429,263963.69662921346,A# minor,edm,,
