artist_name,artist_id,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,key_mode,genre1,genre2,genre3
Martin Garrix,60d24wfXkVzDSfLS6hyCjZ,0.6100434782608696,0.7351739130434782,-5.506260869565217,0.0971478260869565,0.152349652173913,0.1666871108695652,0.2522521739130435,0.4027826086956522,133.8888260869565,179537.39130434784,F# minor,edm,,
Benson Boone,22wbnEMDvgVIAGdFeek6ET,0.4413999999999999,0.5188666666666667,-6.511466666666666,0.0568933333333333,0.3093393333333333,1.0333333333333331e-06,0.12368,0.297,119.91066666666666,197069.86666666667,C major,pop,,
Nirvana,6olE6TJLqED3rqDCT0FyPh,0.404484375,0.7950546875,-7.8651796875,0.0645453125,0.06537807734375,0.14899765421875,0.1703265625,0.43478125,136.24771093750002,213251.078125,B minor,rock,,
2Pac,1ZwdS5xdxEREPySFridCfh,0.7688826815642458,0.7141983240223464,-7.101452513966479,0.2314765363128491,0.127590251396648,0.0064730616201117,0.2128357541899441,0.6248100558659219,106.94703351955307,253781.687150838,C# major,funk,,
Leon Bridges,3qnGvpP8Yth1AqSBMqON5x,0.6375945945945947,0.5050810810810812,-8.103702702702702,0.0681054054054054,0.3980567567567568,0.0215075424324324,0.138927027027027,0.5163,114.64843243243244,200699.8108108108,C# minor,soul,,
MEDUZA,0xRXCcSX89eobfrshSVdyu,0.62225,0.7586666666666666,-6.745,0.0558,0.0530908333333333,0.2190663341666666,0.2808166666666666,0.4284166666666666,125.8495,162716.25,A major,edm,,
Daddy Yankee,4VMYDCV2IEDYJArk749S6m,0.7251839622641508,0.7932028301886792,-6.051971698113208,0.1502122641509434,0.1928856603773585,0.0407372739150943,0.2591471698113207,0.6644976415094339,112.6181886792453,182449.31132075473,G major,hip hop,latin,
Dominic Fike,6USv9qhCn6zfxlBQIYJ9qs,0.6665945945945945,0.5908648648648649,-6.413891891891892,0.0989837837837837,0.431262972972973,0.0446708389189189,0.1788324324324324,0.5219081081081083,116.73983783783784,147896.86486486485,C major,rock,,
Myke Towers,7iK8PXO48WeuP03g8YR51W,0.7546666666666667,0.6802291666666666,-5.461197916666667,0.1772406249999999,0.2684078125,0.0120825694791666,0.1636666666666666,0.519840625,125.052875,187329.61458333337,C# major,latin,,
Ice Cube,3Mcii5XWf6E0lrY3Uky4cA,0.7467288888888889,0.7332,-7.042542222222223,0.2922124444444444,0.1141521111111111,0.0247604282222222,0.275604,0.5783462222222223,108.03111111111112,214489.45777777777,C# major,funk,,
Becky G,4obzFoKoKRHIphyHzJ35G3,0.7338604651162791,0.6680697674418604,-4.769511627906978,0.1239720930232558,0.2751674418604651,0.0042176132558139,0.1452744186046511,0.618139534883721,120.9441162790698,189406.83720930232,A major,latin,,
Snoop Dogg,7hJcb9fa4alzcOq3EaNPoG,0.6761977611940299,0.7053246268656717,-6.00691604477612,0.2488460820895522,0.1700374917910447,0.0217753316044776,0.242008395522388,0.5601854477611939,105.723723880597,231553.7444029851,C# major,funk,hip hop,
Tulus,2iDVt6mFbtbDEZG5ax0dTi,0.58171875,0.44940625,-8.73775,0.039240625,0.6349374999999999,0.0003375421875,0.1278906249999999,0.53296875,106.3223125,215218.53125,G major,jazz,,
Roberta Flack,0W498bDDNlJIrYMKXdpLHA,0.5554383561643835,0.4045004109589041,-11.27958904109589,0.0400958904109589,0.4752575342465754,0.0310671338356164,0.1384191780821917,0.4182,119.3937123287671,279522.5479452055,G# major,jazz,,
Metallica,2ye2Wgw4gimLv2eAKyk1NB,0.3754117424242424,0.8258454545454545,-8.116433712121212,0.0892013257575757,0.0808855059090909,0.3673000284659091,0.2963585227272727,0.3921965909090908,124.43911931818184,325280.49053030304,E minor,rock,,
Quevedo,52iwsT98xCoGgiGntTiR7K,0.6754666666666668,0.7002666666666665,-4.836666666666667,0.09302,0.31588,0.0086132813333333,0.1682066666666667,0.48578,120.87313333333331,186746.0,F# major,latin,,
Fall Out Boy,4UXqAaa6dQYAk18Lv7PEgX,0.5019292035398231,0.8872654867256639,-4.136477876106194,0.0883230088495575,0.0362959150442477,0.0048063558407079,0.2780566371681416,0.5207920353982302,137.08509734513277,209075.8053097345,D major,rock,,
Katy Perry,6jJ0s89eD6GaHleKKya26X,0.6282638888888888,0.7114027777777778,-5.370152777777777,0.0607361111111111,0.1139983958333333,3.063625e-05,0.1578180555555555,0.4979638888888889,125.24670833333332,220879.30555555556,C major,pop,,
Bailey Zimmerman,3win9vGIxFfBRag9S63wwf,0.502,0.6669375,-6.759375,0.03124375,0.4087874999999999,6.6625e-07,0.137325,0.4870624999999999,140.2801875,198202.125,F major,country,,
The Cinematic Orchestra,32ogthv0BdaSMPml02X9YB,0.3607348484848485,0.3035215151515151,-14.937621212121217,0.0461833333333333,0.5690120757575757,0.652498106060606,0.1489378787878787,0.1590045454545454,111.74156060606062,353060.07575757575,G major,jazz,,
Calvin Harris,7CajNmpbOovFoOoasH2HaY,0.6810128205128205,0.7433299999999999,-5.404602564102565,0.0650371794871794,0.2077072423076923,0.2064371403846154,0.2235474358974358,0.6245948717948717,116.46601282051282,217773.33333333337,A minor,edm,pop,
Natalie Cole,5tTsrGPwQRWUsHR2Xf7Ke9,0.5344703389830509,0.4282864406779661,-10.80053813559322,0.0483444915254237,0.5598164830508475,0.0024297700423728,0.188539406779661,0.4558817796610169,117.98701694915252,240924.24576271183,C major,jazz,,
Mc Don Juan,7Lmrb6KcIzfkmgbtokjsAL,0.8162857142857144,0.5151428571428572,-6.404714285714285,0.2287571428571428,0.2772142857142857,2.9285714285714287e-06,0.1792714285714285,0.587,117.50485714285716,287417.0,C# minor,funk,,
Fred again..,4oLeXFyACqeem2VImYeBFe,0.5599788732394367,0.5642502816901409,-11.767211267605637,0.1164901408450704,0.4367261549295775,0.2551462260563379,0.2418887323943661,0.2679971830985916,118.49070422535212,207116.1690140845,C major,edm,,
Morgan Wallen,4oUHIQIBe0LHzYfvXNW4QM,0.5548172043010753,0.7583763440860215,-5.145870967741936,0.0336903225806451,0.2327716989247312,0.000424155376344,0.1592430107526881,0.549,128.83151612903225,196668.1935483871,F# major,country,,
Queen,1dfeR4HaWDbWqFHLkxsg1d,0.4438421052631578,0.6072631578947367,-9.927473684210527,0.0626368421052631,0.2648631578947369,0.0449420421052631,0.1753473684210526,0.4019842105263158,117.75215789473684,229011.2105263158,A major,rock,,
Pitbull,0TnOYISbd1XYRBk9myaseg,0.7195201793721971,0.7012613901345293,-6.471789237668161,0.1810663677130045,0.1535255964125561,0.0607680780269058,0.2282614349775785,0.5903412556053811,118.40232286995516,198381.67713004485,C# major,hip hop,pop,
Coldplay,4gzpq5DPGxSnKTe4SA8HAU,0.4267648648648648,0.5345216216216216,-9.800855855855858,0.040099099099099,0.3299607297297297,0.2454153697297297,0.200736936936937,0.2376225225225225,128.11774774774776,238444.45945945947,A# major,pop,,
Ariana Grande,66CXWjxzNUsdJxJ2JdwvnR,0.6342830188679246,0.596122641509434,-6.1267075471698105,0.0891518867924528,0.2719308490566038,0.0005327990566037,0.1681839622641509,0.4456943396226416,114.06185849056604,199071.9245283019,C major,pop,,
Jordan Davis,77kULmXAQ6vWer7IIHdGzI,0.5762777777777779,0.7108055555555555,-5.906638888888889,0.0403805555555555,0.2713527777777778,0.0042652166666666,0.1792222222222222,0.5220555555555556,126.8735,183913.22222222225,E major,country,,
Rihanna,5pKCCKE2ajJHZ9KAiaK11H,0.6030849673202615,0.6263529411764706,-6.27524183006536,0.0841385620915032,0.1940090718954248,0.0068414592810457,0.1670274509803921,0.4515045751633986,120.58060130718954,222133.2679738562,C# major,pop,,
Gorillaz,3AA28KZvwAUcZuOKwyblJQ,0.6050615384615383,0.6578615384615384,-8.114161538461538,0.0824615384615384,0.1961948538461538,0.2246595473076923,0.2578192307692308,0.523323076923077,116.37602307692308,222297.3076923077,C major,rock,,
Dr. Dre,6DPYiyq5kWVQS4RGwxzPC7,0.6772115384615383,0.8134423076923079,-3.929711538461538,0.3004365384615384,0.1315575384615384,8.022826923076923e-05,0.2747711538461538,0.5842826923076923,99.00553846153844,215371.46153846153,B minor,funk,,
George Strait,5vngPClqofybhPERIqQMYd,0.5933887323943662,0.5020366197183099,-10.468422535211268,0.0322695774647887,0.39576,0.0048269716619718,0.1701901408450704,0.5431095774647887,122.09857746478876,192886.71830985916,D major,country,,
Bryan Martin,0ChjBYedhZTQnWZWQYg15U,0.5673461538461539,0.5945384615384616,-6.663730769230769,0.0364153846153846,0.2075803846153846,0.0017126738461538,0.13565,0.467423076923077,110.7635,200991.57692307697,C# major,country,,
Upchurch,2pSObt5Fk8izuX8ZfI3jRn,0.7008007812499999,0.6760445312500001,-7.25233984375,0.11791328125,0.163479828125,0.00038566765625,0.211847265625,0.440758203125,133.50299609375003,186653.21875,C# major,country,,
Lil Baby,5f7VJjfbwm532GiveGC0ZK,0.7327834394904459,0.5699808917197452,-7.148611464968154,0.2751942675159236,0.072338101910828,1.50884076433121e-05,0.1479267515923567,0.3536821656050956,126.79716560509551,186297.24840764332,C# major,hip hop,rap,
Felix Jaehn,4bL2B6hmLlMWnUEZnorEtG,0.7110857142857143,0.7687999999999999,-5.079342857142857,0.0794971428571428,0.1388255428571428,0.0304178954285714,0.1568657142857142,0.5059085714285715,120.0084,175886.65714285715,D major,edm,,
Don Toliver,4Gso3d4CscCijv0lmajZWs,0.6796065573770491,0.5948524590163936,-6.305950819672132,0.0999639344262295,0.2705263934426229,0.0114155763934426,0.1903475409836065,0.4094147540983606,126.8745573770492,188188.88524590165,C# minor,pop,rap,
BigXthaPlug,6qxpnaukVayrQn6ViNvu9I,0.8650416666666666,0.6355,-7.733999999999999,0.2972625,0.04594,0.0003540841666666,0.2173083333333333,0.5156416666666667,124.22995833333331,145770.16666666666,A major,hip hop,,
Madonna,6tbjWDEIzxoDsBA1FuhfPW,0.6530204778156997,0.631153242320819,-8.57217747440273,0.0668143344709897,0.2223185986348123,0.0767225889419795,0.1790361774744027,0.5097542662116041,121.39300682593856,265079.51877133106,G major,pop,,
Kanye West,5K4W6rqBFWDnAN6FQUkS6x,0.5932929292929293,0.5938313131313132,-6.9961767676767685,0.2221449494949495,0.2553824646464646,0.0211520439898989,0.2579459595959596,0.4195020202020201,113.72010101010102,226020.5606060606,C# major,hip hop,rap,
Tim McGraw,6roFdX1y5BYSbp60OTJWMd,0.5234693140794224,0.6808808664259928,-6.700151624548736,0.0341714801444043,0.2494741516245487,0.0013152511191335,0.165514440433213,0.4958158844765343,126.131678700361,233678.4440433213,G major,country,,
Finger Eleven,0niJkG4tKkne3zwr7I8n9n,0.4503076923076923,0.8388205128205127,-5.294102564102565,0.0593294871794871,0.0681275175641025,0.0275788937179487,0.2015282051282051,0.4785256410256409,141.1859102564103,225011.46153846153,C major,funk,,
Tyler Childers,13ZEDW6vyBF12HYcZRr4EV,0.4627636363636363,0.4292545454545454,-9.448763636363635,0.0385927272727272,0.6984909090909092,0.0561423867272727,0.2564854545454545,0.5327963636363635,130.53318181818184,223490.29090909092,G major,country,,
Sech,77ziqFxp5gaInVrF2lj4ht,0.7089239130434785,0.6990760869565217,-4.611934782608697,0.1379608695652174,0.2461336956521739,0.0012334961956521,0.2002043478260869,0.6675434782608695,126.18277173913046,192821.83695652173,C major,latin,,
System Of A Down,5eAWCfyUhZtHHtBdNk56l1,0.4094313725490196,0.8982352941176469,-3.2442941176470583,0.0717666666666666,0.0598465470588235,0.070164638627451,0.2291098039215686,0.4588333333333333,132.23741176470585,183998.6078431373,C major,rock,,
Dolly Parton,32vWCbZh0xZ4o9gkz4PsEU,0.5523605839416059,0.423310802919708,-11.002935766423358,0.0434429197080292,0.5710083357664234,0.0016405655328467,0.1788510948905109,0.5590519708029197,116.96802335766422,188814.398540146,C major,country,,
Omar Apollo,5FxD8fkQZ6KcsSYupDVoSO,0.6485681818181818,0.4686022727272727,-8.734636363636364,0.0899340909090909,0.4821988636363636,0.0461289120454545,0.1607863636363636,0.5123409090909091,118.99011363636365,166029.1590909091,C major,soul,,
The Lumineers,16oZKvXb6WkQlVAjwo2Wbg,0.5710000000000001,0.4244375,-9.51009375,0.0343312499999999,0.680234375,0.0509997725,0.1542234375,0.32173125,118.340546875,209146.78125,C major,rock,,
Prince Royce,3MHaV05u0io8fQbZ2XPtlC,0.713967032967033,0.6911978021978022,-5.718263736263737,0.0689780219780219,0.3157196703296703,0.0001864605494505,0.1721626373626373,0.7269340659340658,124.24251648351648,215074.010989011,C major,latin,,
J Balvin,1vyhD5VmyZ7KMfW5gqLgo5,0.7307215686274512,0.7067549019607843,-5.895774509803921,0.1323186274509803,0.1909654901960784,0.0196492043137254,0.1784274509803921,0.6856019607843137,128.42376470588235,211498.48039215687,C# major,latin,,
KAROL G,790FomKkXshlbRYZFtlgla,0.771514705882353,0.6996323529411764,-4.737117647058824,0.140735294117647,0.3032833823529412,0.0003007452941176,0.1599852941176471,0.6126470588235292,123.58822058823527,195075.2794117647,C# minor,latin,,
Harry Styles,6KImCVD70vtIoJWnq6nGn3,0.5721142857142857,0.577,-6.687685714285714,0.0422971428571428,0.3499029999999999,0.0202093482857142,0.1477371428571428,0.4780942857142857,121.82082857142856,221331.08571428573,C major,pop,,
Cleo Sol,3ETLPQkcEd7z4k3IbZmXMq,0.5584047619047618,0.3105261904761905,-11.655357142857143,0.0608571428571428,0.6885952380952381,0.1833797471428571,0.1149833333333333,0.4159595238095238,113.8355,253278.5,C# major,funk,,
Paramore,74XFHRwlV6OrjEM0A2NCMF,0.5498255813953489,0.7601744186046512,-5.850558139534883,0.0529232558139534,0.109929316744186,0.0429238652325581,0.1652058139534883,0.5132906976744186,133.9747558139535,221169.87209302327,C major,rock,,
Kendrick Lamar,2YZyLoL8N0Wb9xBt1NhZWg,0.6384065934065934,0.6477472527472529,-7.641945054945056,0.2784054945054944,0.314004967032967,0.0023574468131868,0.2336901098901099,0.4716043956043956,119.9385164835165,247283.3076923077,C# major,hip hop,rap,
MC Ryan SP,75i9GaW2MJUgt4BkdUnuUY,0.7081428571428572,0.5767619047619048,-5.860333333333333,0.2505714285714285,0.4198571428571429,5.992761904761906e-05,0.1791428571428571,0.6530952380952382,121.28580952380956,255818.57142857145,D# minor,funk,,
ZHU,28j8lBWDdDSHSSt5oPlsX2,0.7173611111111111,0.6200694444444443,-6.507250000000001,0.0872944444444444,0.1371936111111111,0.1697757522222222,0.159825,0.2511236111111111,120.06533333333336,243041.43055555556,B minor,edm,,
Steve Aoki,77AiFEVeAVj2ORpC85QVJs,0.6085649717514124,0.8498700564971753,-4.416214689265536,0.0909186440677966,0.0528312847457627,0.1811434596610169,0.2098152542372881,0.3733310734463276,130.06878531073446,199572.30508474575,C# major,edm,,
Luke Bryan,0BvkDsjIUla7X0k6CSWh1I,0.5635461538461538,0.7983461538461539,-4.471761538461539,0.04743,0.1413351538461538,0.001607910076923,0.1527984615384615,0.5864307692307692,132.70817692307693,213737.16923076924,G major,country,rock,
Diplo,5fMUXHkw8R8eOP2RNVYEZX,0.6222597014925373,0.7414104477611939,-6.350805970149253,0.0904507462686567,0.1522239022388059,0.1887730476865671,0.1877276119402985,0.4217440298507462,125.90099253731344,206552.276119403,G major,edm,,
Blake Shelton,1UTPBmNbXNTittyMJrNkvw,0.5776689189189189,0.6895675675675677,-6.0277432432432425,0.0353006756756756,0.2054188513513513,0.0007090889864864,0.1820445945945946,0.5397500000000001,123.25561486486484,207833.8108108108,C major,country,,
Maná,7okwEbXzyT2VffBmyQBWLz,0.6231190476190476,0.8122142857142857,-4.840440476190476,0.0368499999999999,0.1495782976190476,0.0040907588095238,0.1283619047619047,0.6581309523809524,129.4054404761905,281265.1666666667,D major,latin,,
Amy Winehouse,6Q192DXotxtaysaqNPy5yR,0.5803499999999999,0.5434650000000001,-9.0606,0.0924499999999999,0.350215,0.183715135,0.167985,0.37742,114.6292,249631.6,A minor,soul,,
Anuel AA,2R21vXR83lH98kGeO99Y66,0.7212315789473683,0.658915789473684,-5.465705263157894,0.1222463157894736,0.360487052631579,0.0006068194736842,0.1494336842105263,0.5310105263157895,124.54212631578946,231710.74736842103,C# major,latin,,
Aventura,1qto4hHid1P71emI6Fd8xi,0.7539032258064514,0.5861774193548388,-10.000758064516129,0.1346725806451613,0.3481361451612902,0.0011626366129032,0.2234370967741935,0.8179032258064516,125.40433870967742,245872.5483870968,C major,latin,,
Surfaces,4ETSs924pXMzjIeD6E9b4u,0.6784347826086956,0.5629275362318841,-7.777463768115943,0.065395652173913,0.2909088405797101,0.082024836231884,0.1842724637681159,0.5212768115942029,117.48015942028988,179185.59420289856,A major,soul,,
Toby Keith,2bA6fzP0lMAQ4kz6CF61w8,0.6109751037344399,0.6799253112033194,-6.564182572614109,0.0402510373443983,0.2377378838174274,0.0012848059336099,0.1744730290456431,0.5590439834024896,122.67648962655602,210962.3112033195,G major,country,,
DJ Premier,6GEykX11lQqp92UVOQQCC7,0.6653809523809523,0.6394333333333333,-7.0091746031746025,0.2024015873015872,0.1186786555555555,0.4550293726984127,0.1744698412698413,0.6650285714285715,106.25874603174604,178932.92063492062,C# major,jazz,,
B.B. King,5xLSa7l4IV1gsQfhAMvl0U,0.5812394957983193,0.5175283613445378,-9.645254201680672,0.0579987394957983,0.5262101260504202,0.0808359881302521,0.192239075630252,0.6297598739495798,113.98663025210084,227836.32142857145,C major,jazz,,
Frank Ocean,2h93pZq0e7k5yf4dywlkpM,0.5309705882352942,0.4377676470588235,-10.748529411764704,0.1658264705882353,0.5591029411764705,0.0815495608823529,0.2412735294117647,0.4209529411764706,110.83820588235297,204846.64705882352,C major,hip hop,soul,
Chet Baker,3rxeQlsv0Sc2nyYaZ5W71T,0.4974932301740812,0.2502195164410058,-15.473015473887816,0.0539779497098646,0.837484332688588,0.4219824182398453,0.2139918762088975,0.4051176015473887,111.12423404255318,334420.2746615087,C major,jazz,,
HARDY,5QNm7E7RU2m64l6Gliu8Oy,0.5367027027027026,0.7861351351351352,-5.05027027027027,0.0436513513513513,0.1140481351351351,0.0016674489189189,0.1766675675675675,0.5255405405405404,132.22891891891896,211742.0,D major,country,,
Zeds Dead,67qogtRNI0GjUr8PlaG6Zh,0.5894545454545455,0.7751272727272728,-5.649836363636364,0.0786436363636363,0.128516749090909,0.3270683472727272,0.2045254545454545,0.2732072727272727,132.45721818181818,217028.83636363636,A minor,edm,,
James Brown,7GaxyUddsPok8BuhxN6OUW,0.6463655477031802,0.5815118904593639,-9.97462190812721,0.0882388692579505,0.3817870229681979,0.1387021011837455,0.2222551236749116,0.6590058303886925,117.70495406360423,259519.2667844523,C major,jazz,,
Kacey Musgraves,70kkdajctXSbqSMJbQO424,0.6052564102564102,0.5140897435897436,-7.889089743589743,0.0368410256410256,0.5344974358974359,0.0008756405128205,0.1649371794871795,0.4698846153846153,117.27075641025642,194631.10256410256,B major,country,,
Manuel Turizo,0tmwSHipWxN12fsoLcFU3B,0.7360731707317073,0.667609756097561,-5.188268292682927,0.1512243902439024,0.2561926829268293,0.0004376385365853,0.1594634146341463,0.5980951219512195,128.79097560975612,196478.0975609756,B minor,latin,,
Plan B,2jSGzJw0ebJLu7OLVSOcBP,0.7681086956521739,0.793913043478261,-5.732652173913042,0.1053652173913043,0.1148551956521739,0.0016896180434782,0.2111652173913043,0.6805217391304348,115.77245652173912,206566.36956521735,C# major,latin,,
Jessie Murph,2yLzlEFtIS0Q9UkyBZdQA7,0.6008181818181818,0.4164545454545454,-8.306,0.0540181818181818,0.6286363636363637,7.94590909090909e-05,0.1612454545454545,0.2741454545454545,129.47463636363636,156790.27272727274,C major,country,,
Mac Miller,4LLpKhyESsyAXpc4laK94U,0.6149484536082475,0.6627865979381443,-6.891804123711341,0.2095623711340206,0.3189437268041237,0.0132834785051546,0.2399850515463917,0.4403567010309279,116.83079896907216,216914.92268041236,C# major,hip hop,rap,
That Mexican OT,3BAgmPNIK5IJl7zMK1wvMA,0.8177553191489362,0.5359893617021277,-9.058904255319147,0.3391085106382978,0.2787702127659574,0.0002516109574468,0.1978851063829787,0.5804468085106383,130.6773829787234,159955.79787234042,C# major,latin,,
LUDMILLA,3CDoRporvSjdzTrm99a3gi,0.7530163934426229,0.7059508196721311,-5.566672131147542,0.0853147540983606,0.3808467213114754,0.0002819391803278,0.1866901639344262,0.7212131147540982,128.8691639344262,171268.83606557376,G# minor,funk,,
Porter Robinson,3dz0NnIZhtKKeXZxLOxCam,0.45404,0.5676,-7.213159999999999,0.045256,0.2167812,0.0991922252,0.1125839999999999,0.2767719999999999,109.09703999999998,271963.92,D major,edm,,
Cafe Music BGM channel,3yKoHgjtyenCOIRaD2Gghu,0.6106566428395366,0.2572033818092186,-16.44082376140005,0.0411302933201873,0.8733895070248953,0.7880125197116095,0.1270028346068523,0.3737371210253882,109.75671900419027,173519.5849149618,C major,jazz,,
The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,0.5094743421052632,0.5618600657894737,-9.18121052631579,0.0684638157894736,0.2840191578947368,0.113548259868421,0.1904118421052631,0.2971125,119.37768421052628,254156.625,C minor,pop,,
Future,1RyvyyTE3xzB2ZywiAwp0i,0.7481617250673854,0.5907924528301887,-6.897396226415093,0.2129789757412398,0.1345773336927223,0.0256613126145552,0.2038746630727763,0.374588409703504,132.2609514824798,206951.1051212938,C# major,hip hop,rap,
ODESZA,21mKp7DqtSNHhCAU2ugvUw,0.5348888888888889,0.7121666666666666,-6.151847222222222,0.0683333333333333,0.1707642222222222,0.3555717505555555,0.2019847222222222,0.2038499999999999,115.0643888888889,223532.90277777775,A minor,edm,,
Flume,6nxWCVXbOlEVRexSbLsTer,0.5261584158415841,0.6264455445544554,-6.542910891089109,0.1149227722772277,0.1805089801980198,0.213135755940594,0.2533108910891089,0.292839603960396,113.28730693069308,194122.46534653465,G# major,edm,,
A$AP Rocky,13ubrt8QOOCPljQ2FL1Kca,0.5876458333333333,0.6183541666666666,-8.125770833333334,0.2258604166666666,0.23771625,0.0413007341666666,0.22175,0.3471979166666667,124.2093125,209859.375,C# major,hip hop,rap,
Etta James,0iOVhN3tnSvgDbcg25JoJb,0.563234126984127,0.4868988095238096,-9.95131746031746,0.0487456349206349,0.457020992063492,0.0089439913888888,0.2132341269841269,0.5368039682539681,117.77924603174604,249076.37698412695,C major,jazz,soul,
Michael Jackson,3fMbdgg4jU18AjLCKBhRSm,0.6739801324503311,0.659251655629139,-7.3056092715231795,0.0845900662251655,0.2690452251655629,0.0213000415894039,0.1697198675496689,0.6023397350993378,115.30015231788076,262007.2582781457,C# major,soul,,
Chris Lake,5Igpc9iLZ3YGtKeYfSrrOE,0.791,0.982,-4.403,0.0614,0.0168,0.678,0.0731,0.35,128.01,451042.0,C major,edm,,
Justin Bieber,1uNFoZAHBGtllmzznpCI3s,0.6091843971631206,0.6155049645390072,-6.911475177304965,0.0715262411347517,0.269087219858156,0.005251309858156,0.1780340425531914,0.5013992907801419,118.0116524822695,207448.4184397163,F# minor,pop,,
Bruno Mars,0du5cEVh5yTK9QJze8zA0C,0.6736153846153845,0.6504871794871794,-6.423333333333333,0.0527666666666666,0.1825938461538461,2.120897435897436e-05,0.1695410256410256,0.6298820512820513,122.60007692307695,215959.41025641025,D major,pop,,
Lil Yachty,6icQOAFXDZKsumw3YXyusw,0.729625,0.5744144736842106,-6.924473684210526,0.2136618421052631,0.2048505953947368,0.0298123049342105,0.1962960526315789,0.3935375,129.83211842105263,188975.1052631579,C# major,hip hop,rap,
Khalid,6LuN9FCkKOj5PcnpouEgny,0.6234565217391304,0.4953478260869566,-8.880391304347826,0.0860826086956521,0.3554621739130434,0.1006581560869565,0.1802173913043478,0.3722847826086956,111.15073913043476,201818.21739130435,C major,pop,,
Kungs,7keGfmQR4X5w0two1xKZ7d,0.7173809523809525,0.7305238095238095,-6.587523809523808,0.0749380952380952,0.1143329238095238,0.2096543328571428,0.1668333333333333,0.4832428571428572,124.62066666666664,213974.90476190476,A minor,edm,,
Dierks Bentley,7x8nK0m0cP2ksQf0mjWdPS,0.5577328767123287,0.7242602739726027,-6.224869863013699,0.0393835616438356,0.2166248767123287,0.0038397028767123,0.2105075342465753,0.5400376712328767,123.90353424657532,222720.17123287672,G major,country,,
Miranda Lambert,66lH4jAE7pqPlOlzUKbwA0,0.53664,0.61454,-6.937033333333332,0.0437413333333333,0.283729078,0.0033944982,0.1663953333333333,0.488296,128.66590000000002,211028.64,A major,country,,
Brooks & Dunn,0XKOBt59crntr7HQXXO8Yz,0.5942012987012988,0.6806428571428571,-7.220480519480517,0.0402603896103896,0.1991473636363636,0.0038962198701298,0.2136616883116883,0.5691038961038962,121.33813636363637,213115.7077922078,G major,country,,
